date,product_id,product_name,product_quantity,total_amount,discount_applied,tax_amount,transaction_count,region
2024-01-03,P000139,Uniqlo Dress,1,223.62,0.0,23.96,1,UK
2024-01-03,P000164,Hasbro Board Game,1,73.49,0.0,11.21,1,AU
2024-01-03,P000171,Adidas Jacket,1,75.17,3.35,11.47,1,IN
2024-01-03,P000174,Under Armour Shirt,1,157.93,15.67,16.92,1,UK
2024-01-03,P000192,KrogerBrand Cereal,1,23.72,2.35,2.54,1,EU
2024-01-03,P000199,WholeFoods Milk,3,139.04,6.65,12.64,1,US
2024-01-03,P000206,Panasonic Camera,1,3540.0,0.0,540.0,1,AU
2024-01-03,P000208,Nivea Mascara,1,117.35,2.18,10.67,1,US
2024-01-03,P000216,TraderJoes Cheese,2,112.0,0.0,12.0,1,UK
2024-01-03,P000217,Nike Dress,1,206.18,3.83,18.74,1,US
2024-01-03,P000222,Philips Tablet,1,1629.41,164.59,148.13,1,US
2024-01-03,P000223,Johnson&Johnson First Aid Kit,1,35.68,0.0,3.24,1,US
2024-01-03,P000225,Apple Tablet,1,1102.15,51.79,118.09,1,UK
2024-01-03,P000228,NaturesBest Chocolate,1,45.0,0.0,4.82,1,UK
2024-01-03,P000236,Instant Pot Knife Set,1,119.95,0.0,18.3,1,IN
2024-01-03,P000265,TraderJoes Cheese,1,55.0,0.0,5.0,1,US
2024-01-03,P000277,Adidas Shirt,1,163.53,2.98,17.52,1,UK
2024-01-03,P000280,Panasonic Phone,1,983.53,0.0,105.38,1,EU
2024-01-03,P000293,Zara Dress,1,93.09,1.7,9.97,1,UK
2024-01-03,P000295,Apple Laptop,2,3131.02,0.0,335.46,2,UK
2024-01-03,P000303,Nike Shoes,1,330.0,0.0,30.0,1,US
2024-01-03,P000309,WholeFoods Cereal,5,280.25,12.5,42.75,1,AU
2024-01-03,P000309,WholeFoods Cereal,2,118.0,0.0,18.0,1,IN
2024-01-03,P000315,Dell Headphones,2,2532.02,0.0,386.24,1,IN
2024-01-03,P000361,Lenovo Camera,1,790.73,0.0,120.62,1,AU
2024-01-03,P000362,Sony Phone,1,961.3,90.52,146.64,1,IN
2024-01-03,P000363,Apple Speaker,1,2336.78,0.0,250.37,1,UK
2024-01-03,P000366,Zara Shirt,1,122.44,0.0,11.13,1,US
2024-01-03,P000368,Sephora Mascara,1,236.0,0.0,36.0,1,AU
2024-01-03,P000372,TraderJoes Cheese,5,173.84,17.24,18.63,1,EU
2024-01-03,P000372,TraderJoes Cheese,1,37.86,0.69,4.06,1,UK
2024-01-03,P000376,L'Oreal Mascara,1,201.6,20.0,21.6,1,UK
2024-01-03,P000382,NaturesBest Cheese,5,95.98,0.0,10.28,1,UK
2024-01-03,P000388,TraderJoes Chocolate,1,24.86,0.0,2.66,1,UK
2024-01-03,P000391,TraderJoes Milk,1,54.88,1.0,5.88,1,UK
2024-01-03,P000394,Yonex Football,2,523.27,49.27,79.82,1,AU
2024-01-03,P000428,Nike Sunglasses,1,195.18,8.71,29.77,1,AU
2024-01-03,P000431,Nike Shoes,1,116.49,0.0,10.59,1,US
2024-01-03,P000438,BIC Notebook,1,89.6,0.0,9.6,1,EU
2024-01-03,P000444,Nike Dress,1,336.0,0.0,36.0,1,UK
2024-01-03,P000453,Dell Tablet,1,2265.75,106.47,242.76,1,UK
2024-01-03,P000455,LG Camera,1,2349.43,351.36,358.39,1,IN
2024-01-03,P000456,Bosch Tire,1,448.4,20.0,68.4,1,AU
2024-01-03,P000457,HP Monitor,1,3002.4,54.71,321.69,1,EU
2024-01-03,P000457,HP Monitor,1,3008.96,0.0,273.54,1,US
2024-01-03,P000467,Kenwood Chair,5,1938.89,92.77,176.26,1,US
2024-01-03,P000468,Yonex Football,1,86.34,0.0,9.25,1,UK
2024-01-03,P000476,TraderJoes Cereal,1,44.1,7.08,4.01,1,US
2024-01-03,P000481,Sony Speaker,1,2153.17,101.18,230.7,1,EU
2024-01-03,P000494,Sony Speaker,1,1487.63,0.0,159.39,1,UK
2024-01-03,P000506,TraderJoes Chocolate,1,59.0,0.0,9.0,1,AU
2024-01-03,P000516,Apple Laptop,1,551.54,24.6,84.13,1,IN
2024-01-03,P000518,TraderJoes Milk,6,274.85,0.0,29.45,1,EU
2024-01-03,P000525,LG Phone,2,1719.28,31.33,184.21,1,EU
2024-01-03,P000525,LG Phone,1,861.52,0.0,78.32,1,US
2024-01-03,P000561,Prada Jacket,1,50.28,0.0,4.57,1,US
2024-01-03,P000571,Levi's Bag,1,319.2,15.0,34.2,1,UK
2024-01-03,P000573,LG Laptop,1,1057.52,47.17,161.32,1,IN
2024-01-03,P000575,L'Oreal Cream,1,53.83,0.98,5.77,1,UK
2024-01-03,P000576,Prada Bag,1,336.0,0.0,36.0,1,EU
2024-01-03,P000583,Bose Camera,1,1803.32,31.19,275.08,1,IN
2024-01-03,P000596,Gucci Shoes,1,319.2,15.0,34.2,1,EU
2024-01-03,P000602,Dove Foundation,1,128.62,6.15,11.69,1,US
2024-01-03,P000603,WholeFoods Juice,1,9.33,0.44,1.0,1,UK
2024-01-03,P000606,LG Speaker,1,1586.58,0.0,242.02,1,AU
2024-01-03,P000608,Hamilton Beach Cookware,1,513.97,9.37,55.07,1,UK
2024-01-03,P000610,KrogerBrand Cereal,1,27.58,1.23,4.21,1,IN
2024-01-03,P000623,WholeFoods Milk,1,8.38,0.39,0.9,1,UK
2024-01-03,P000627,Nike Shoes,1,34.1,0.62,3.65,1,UK
2024-01-03,P000630,Pampers Diapers,1,23.49,0.0,3.58,1,AU
2024-01-03,P000632,GE Toaster,1,1626.19,28.13,248.06,1,IN
2024-01-03,P000634,Adidas Dress,1,193.26,0.0,29.48,1,IN
2024-01-03,P000637,TraderJoes Snack Pack,2,110.0,0.0,10.0,1,US
2024-01-03,P000641,GE Refrigerator,1,725.47,13.46,65.95,1,US
2024-01-03,P000668,Nivea Shampoo,1,77.6,0.0,8.31,1,UK
2024-01-03,P000680,Samsung Speaker,1,1957.58,0.0,209.74,1,UK
2024-01-03,P000692,Samsung Camera,3,5669.57,562.46,607.45,1,EU
2024-01-03,P000693,Samsung Monitor,1,3234.0,60.0,294.0,1,US
2024-01-03,P000700,Dove Lipstick,1,35.53,4.11,5.42,1,IN
2024-01-03,P000703,Funko Puzzle,1,35.83,0.0,3.84,1,UK
2024-01-03,P000707,TraderJoes Snack Pack,2,25.79,0.47,2.76,1,UK
2024-01-03,P000715,Gucci Sunglasses,1,106.9,1.95,11.45,1,EU
2024-01-03,P000738,Uniqlo Sunglasses,1,73.63,3.28,11.23,1,AU
2024-01-03,P000738,Uniqlo Sunglasses,1,73.63,3.28,11.23,1,IN
2024-01-03,P000739,KrogerBrand Chocolate,1,7.8,0.37,0.84,1,UK
2024-01-03,P000753,Pilot Stapler,1,49.0,4.86,5.25,1,UK
2024-01-03,P000755,Adidas Jacket,1,245.87,0.0,22.35,1,US
2024-01-03,P000764,LG Speaker,1,3234.0,60.0,294.0,1,US
2024-01-03,P000765,Philips Blender,6,1668.07,78.39,178.72,1,EU
2024-01-03,P000771,Kenwood Vacuum,5,3300.0,0.0,300.0,1,US
2024-01-03,P000775,NaturesBest Cereal,1,16.26,0.0,1.74,1,UK
2024-01-03,P000790,Sony Camera,1,1790.36,0.0,191.82,1,EU
2024-01-03,P000791,Husqvarna Lawn Mower,2,244.21,23.0,37.25,1,IN
2024-01-03,P000808,Philips Blender,1,313.36,5.42,47.8,1,AU
2024-01-03,P000809,Instant Pot Vacuum,1,412.39,26.3,62.91,1,IN
2024-01-03,P000813,Philips Blender,5,2528.74,0.0,270.94,1,EU
2024-01-03,P000830,Decathlon Yoga Mat,1,65.11,6.46,6.98,1,EU
2024-01-03,P000837,Lenovo Headphones,1,3540.0,0.0,540.0,1,IN
2024-01-03,P000839,Columbia Backpack,1,136.98,2.5,14.68,1,UK
2024-01-03,P000852,Puma Sunglasses,1,312.48,21.0,33.48,1,UK
2024-01-03,P000862,Nivea Perfume,1,236.0,0.0,36.0,1,AU
2024-01-03,P000864,Uniqlo Dress,1,336.3,15.0,51.3,1,IN
2024-01-03,P000864,Uniqlo Dress,1,295.68,36.0,31.68,1,UK
2024-01-03,P000873,Nike Dress,1,209.19,20.75,22.41,1,UK
2024-01-03,P000877,Decathlon Football,1,36.92,0.0,3.36,1,US
2024-01-03,P000879,H&M Dress,1,167.65,2.9,25.57,1,AU
2024-01-03,P000894,Adidas Football,1,178.4,18.02,16.22,1,US
2024-01-03,P000901,Pampers Stroller,1,124.89,0.0,13.38,1,EU
2024-01-03,P000903,KrogerBrand Juice,2,9.25,0.92,0.99,1,UK
2024-01-03,P000928,Lego Doll,1,108.11,2.01,9.83,1,US
2024-01-03,P000936,CVSBrand Bandages,2,240.91,0.0,36.75,1,AU
2024-01-03,P000950,Nike Shoes,2,638.4,30.0,68.4,1,UK
2024-01-03,P000950,Nike Shoes,1,297.0,30.0,27.0,1,US
2024-01-03,P000962,Samsung Washing Machine,1,2800.0,0.0,300.0,1,EU
2024-01-03,P000962,Samsung Washing Machine,1,2891.0,50.0,441.0,1,IN
2024-01-03,P000971,Panasonic Monitor,1,740.94,0.0,67.36,1,US
2024-01-03,P000980,Johnson&Johnson Baby Monitor,1,18.09,0.0,1.94,1,EU
2024-01-03,P000984,Pampers Baby Bottle,1,124.33,0.0,11.3,1,US
2024-01-03,P000990,Hamilton Beach Table,1,672.0,0.0,72.0,1,EU
2024-01-03,P000995,Dove Perfume,1,15.86,0.29,1.7,1,EU
2024-01-03,P000999,TraderJoes Milk,1,38.02,0.0,3.46,1,US
2024-01-03,P001011,Lenovo Tablet,1,1136.94,0.0,103.36,1,US
2024-01-03,P001026,Uniqlo Watch,1,82.39,0.0,8.83,1,UK
2024-01-03,P001029,WholeFoods Milk,1,56.0,0.0,6.0,1,UK
2024-01-03,P001032,Bose Monitor,1,2374.79,0.0,362.26,1,IN
2024-01-03,P001035,Levi's Jacket,1,129.18,2.35,13.84,1,EU
2024-01-03,P001040,IKEA Cookware,1,204.25,0.0,18.57,1,US
2024-01-03,P001041,Gucci Jacket,1,39.35,0.0,3.58,1,US
2024-01-03,P001048,Philips Lamp,3,1586.68,250.0,170.0,1,UK
2024-01-03,P001058,WholeFoods Cheese,1,12.5,0.0,1.14,1,US
2024-01-03,P001065,Philips Monitor,1,420.5,41.72,45.05,1,UK
2024-01-03,P001067,Nike Bag,1,330.0,0.0,30.0,1,US
2024-01-03,P001068,KrogerBrand Cheese,3,10.35,0.49,0.94,1,US
2024-01-03,P001075,Lenovo Phone,1,3234.0,60.0,294.0,1,US
2024-01-03,P001104,HP Laptop,1,578.51,27.19,61.98,1,UK
2024-01-03,P001104,HP Laptop,1,598.09,0.0,54.37,1,US
2024-01-03,P001123,Philips Tablet,1,1276.49,126.63,136.77,1,EU
2024-01-03,P001125,Nike Shirt,2,323.39,14.42,49.33,1,IN
2024-01-03,P001138,Funko Puzzle,1,220.0,0.0,20.0,1,US
2024-01-03,P001153,NaturesBest Cereal,3,55.75,0.96,8.5,1,IN
2024-01-03,P001155,NaturesBest Cheese,1,32.86,3.1,5.01,1,IN
2024-01-03,P001164,Prada Shoes,1,103.05,0.0,9.37,1,US
2024-01-03,P001168,Dell Monitor,1,414.38,7.55,44.4,1,UK
2024-01-03,P001184,H&M Bag,1,336.0,0.0,36.0,1,UK
2024-01-03,P001192,KrogerBrand Chocolate,1,17.78,0.0,1.62,1,US
2024-01-03,P001197,WholeFoods Snack Pack,2,65.89,0.0,10.05,1,IN
2024-01-04,P000008,KrogerBrand Snack Pack,1,56.0,0.0,6.0,1,UK
2024-01-04,P000014,KrogerBrand Cheese,6,306.9,21.0,27.9,1,US
2024-01-04,P000036,NaturesBest Snack Pack,6,215.44,0.0,32.86,1,IN
2024-01-04,P000045,Staples Printer,1,69.8,0.0,6.35,1,US
2024-01-04,P000058,Lenovo Headphones,1,1962.4,93.89,178.4,1,US
2024-01-04,P000059,Kenwood Vacuum,1,708.0,0.0,108.0,1,IN
2024-01-04,P000068,Dell Monitor,2,6938.4,120.0,1058.4,1,IN
2024-01-04,P000085,Yonex Football,1,440.0,0.0,40.0,1,US
2024-01-04,P000087,Uniqlo Sunglasses,1,107.26,0.0,16.36,1,AU
2024-01-04,P000089,KrogerBrand Chocolate,1,29.48,0.0,2.68,1,US
2024-01-04,P000095,Lenovo Phone,1,1827.85,0.0,195.84,1,UK
2024-01-04,P000107,The Body Shop Conditioner,1,49.44,0.9,5.3,1,UK
2024-01-04,P000115,TraderJoes Juice,3,33.33,0.0,3.57,1,EU
2024-01-04,P000127,LG Speaker,1,2138.26,0.0,194.39,1,US
2024-01-04,P000142,Philips Knife Set,1,241.61,23.97,25.89,1,EU
2024-01-04,P000155,Prada Shirt,1,254.27,0.0,27.24,1,EU
2024-01-04,P000160,Sephora Lipstick,1,42.42,0.0,6.47,1,IN
2024-01-04,P000164,Hasbro Board Game,1,69.75,0.0,7.47,1,EU
2024-01-04,P000165,HP Tablet,1,386.13,0.0,41.37,1,UK
2024-01-04,P000182,CVSBrand Protein Powder,1,47.2,0.0,7.2,1,IN
2024-01-04,P000182,CVSBrand Protein Powder,1,44.0,0.0,4.0,1,US
2024-01-04,P000189,Lenovo Headphones,1,1168.51,0.0,106.23,1,US
2024-01-04,P000192,KrogerBrand Cereal,1,27.77,0.0,4.24,1,AU
2024-01-04,P000197,Hasbro Puzzle,1,183.31,0.0,27.96,1,AU
2024-01-04,P000204,GenericBrandA Gift Card,1,50.52,0.0,7.71,1,IN
2024-01-04,P000205,Gucci Jacket,1,297.0,30.0,27.0,1,US
2024-01-04,P000215,Dell Monitor,1,593.51,0.0,63.59,1,EU
2024-01-04,P000225,Apple Tablet,1,1139.43,0.0,103.58,1,US
2024-01-04,P000227,LG Speaker,1,1099.81,0.0,117.84,1,EU
2024-01-04,P000230,WholeFoods Cheese,3,28.71,3.5,3.08,1,UK
2024-01-04,P000236,Instant Pot Knife Set,5,540.78,25.41,57.94,1,EU
2024-01-04,P000248,Nike Bag,1,318.6,30.0,48.6,1,AU
2024-01-04,P000256,IKEA Vacuum,1,114.53,0.0,12.27,1,EU
2024-01-04,P000262,Puma Sunglasses,1,246.47,4.57,22.41,1,US
2024-01-04,P000263,Kenwood Chair,4,1325.92,6.06,120.53999999999999,2,US
2024-01-04,P000266,LG Headphones,1,3069.0,210.0,279.0,1,US
2024-01-04,P000267,TraderJoes Cereal,6,354.0,0.0,54.0,1,IN
2024-01-04,P000270,Puma Shirt,1,156.63,0.0,16.78,1,UK
2024-01-04,P000276,Philips Camera,1,3469.2,60.0,529.2,1,AU
2024-01-04,P000277,Adidas Shirt,1,172.29,2.98,26.28,1,IN
2024-01-04,P000278,Puma Yoga Mat,1,223.87,0.0,20.35,1,US
2024-01-04,P000282,CVSBrand Bandages,1,70.93,7.16,6.45,1,US
2024-01-04,P000294,Levi's Shirt,1,168.01,20.46,18.0,1,UK
2024-01-04,P000303,Nike Shoes,2,672.0,0.0,72.0,1,EU
2024-01-04,P000307,WholeFoods Cheese,2,49.8,0.0,7.6,1,IN
2024-01-04,P000315,Dell Headphones,1,1201.64,0.0,128.75,1,UK
2024-01-04,P000328,TraderJoes Chocolate,1,7.26,0.0,1.11,1,IN
2024-01-04,P000336,LG Laptop,1,2856.0,450.0,306.0,1,EU
2024-01-04,P000354,Prada Shirt,1,176.43,7.87,26.91,1,IN
2024-01-04,P000354,Prada Shirt,1,161.01,11.02,14.64,1,US
2024-01-04,P000363,Apple Speaker,1,2336.78,0.0,250.37,1,EU
2024-01-04,P000372,TraderJoes Cheese,1,34.76,3.45,3.72,1,EU
2024-01-04,P000375,NaturesBest Chocolate,1,50.4,5.0,5.4,1,EU
2024-01-04,P000376,L'Oreal Mascara,1,220.0,0.0,20.0,1,US
2024-01-04,P000382,NaturesBest Cheese,2,36.95,0.69,3.36,1,US
2024-01-04,P000388,TraderJoes Chocolate,1,24.86,0.0,2.66,1,UK
2024-01-04,P000388,TraderJoes Chocolate,1,21.98,2.22,2.0,1,US
2024-01-04,P000411,Adidas Running Shoes,1,95.66,0.0,14.59,1,IN
2024-01-04,P000424,Random House Novel,3,133.65,2.44,14.32,1,EU
2024-01-04,P000452,NaturesBest Juice,1,30.61,1.37,4.67,1,IN
2024-01-04,P000454,Adidas Dress,1,165.07,3.01,17.69,1,UK
2024-01-04,P000468,Yonex Football,1,90.97,0.0,13.88,1,AU
2024-01-04,P000477,Philips Chair,2,923.51,43.4,98.95,1,UK
2024-01-04,P000493,LG Speaker,1,3192.0,150.0,342.0,1,EU
2024-01-04,P000511,H&M Shirt,1,278.83,28.16,25.35,1,US
2024-01-04,P000512,Samsung Washing Machine,2,1732.7,0.0,157.52,1,US
2024-01-04,P000513,LG Monitor,1,3192.0,150.0,342.0,1,UK
2024-01-04,P000516,Apple Laptop,1,540.03,9.84,57.86,1,EU
2024-01-04,P000520,Apple Headphones,1,789.61,0.0,120.45,1,IN
2024-01-04,P000530,Lego Action Figure,1,100.93,9.5,15.4,1,IN
2024-01-04,P000532,Zara Sunglasses,1,31.03,1.48,2.82,1,US
2024-01-04,P000539,Uniqlo Watch,1,127.49,2.21,19.45,1,IN
2024-01-04,P000546,Nike Jacket,1,297.0,30.0,27.0,1,US
2024-01-04,P000554,Philips Chair,1,635.38,0.0,57.76,1,US
2024-01-04,P000568,Bose Tablet,1,2007.84,0.0,215.13,1,UK
2024-01-04,P000581,Hamilton Beach Lamp,5,3234.0,60.0,294.0,1,US
2024-01-04,P000627,Nike Shoes,1,35.93,0.62,5.48,1,AU
2024-01-04,P000628,Lenovo Camera,1,1507.2,67.23,229.91,1,AU
2024-01-04,P000639,Hamilton Beach Vacuum,1,199.46,3.7,18.13,1,US
2024-01-04,P000644,Samsung Laptop,1,588.84,0.0,53.53,1,US
2024-01-04,P000648,Zara Shoes,1,58.37,0.0,6.25,1,EU
2024-01-04,P000656,Johnson&Johnson Protein Powder,1,48.75,0.0,5.22,1,UK
2024-01-04,P000666,Uniqlo Sunglasses,1,226.11,10.63,24.23,1,EU
2024-01-04,P000674,Prada Sunglasses,2,202.17000000000002,4.63,21.66,2,UK
2024-01-04,P000684,Bose Monitor,1,1126.76,19.49,171.88,1,AU
2024-01-04,P000696,Under Armour Bag,1,185.22,17.44,28.25,1,IN
2024-01-04,P000702,Zara Watch,1,354.0,0.0,54.0,1,IN
2024-01-04,P000715,Gucci Sunglasses,1,101.78,4.87,9.25,1,US
2024-01-04,P000740,KrogerBrand Juice,1,34.03,3.2,5.19,1,AU
2024-01-04,P000742,Decathlon Running Shoes,1,224.13,0.0,34.19,1,AU
2024-01-04,P000761,Instant Pot Knife Set,2,422.71,67.82,38.43,1,US
2024-01-04,P000769,Adidas Bag,1,329.66,5.7,50.29,1,AU
2024-01-04,P000771,Kenwood Vacuum,1,672.0,0.0,72.0,1,EU
2024-01-04,P000774,L'Oreal Perfume,1,231.28,4.0,35.28,1,IN
2024-01-04,P000775,NaturesBest Cereal,1,13.57,2.18,1.23,1,US
2024-01-04,P000778,The Body Shop Perfume,1,158.46,2.89,16.98,1,EU
2024-01-04,P000798,Puma Shirt,2,404.47,7.5,36.77,1,US
2024-01-04,P000812,KrogerBrand Milk,1,13.34,0.0,1.43,1,EU
2024-01-04,P000815,Tiffany Earrings,2,10647.82,0.0,1140.84,1,EU
2024-01-04,P000820,HP Tablet,1,3540.0,0.0,540.0,1,IN
2024-01-04,P000833,KrogerBrand Chocolate,2,26.46,0.49,2.41,1,US
2024-01-04,P000837,Lenovo Headphones,1,3540.0,0.0,540.0,1,IN
2024-01-04,P000852,Puma Sunglasses,1,346.92,6.0,52.92,1,IN
2024-01-04,P000859,Bose Tablet,1,3540.0,0.0,540.0,1,IN
2024-01-04,P000868,Puma Football,1,246.12,0.0,26.37,1,UK
2024-01-04,P000877,Decathlon Football,1,35.64,3.36,5.44,1,IN
2024-01-04,P000891,NaturesBest Juice,1,39.73,0.0,6.06,1,IN
2024-01-04,P000912,Levi's Bag,1,206.88,13.2,31.56,1,IN
2024-01-04,P000913,Instant Pot Knife Set,1,509.54,47.98,77.73,1,IN
2024-01-04,P000916,Apple Speaker,1,453.04,8.4,41.19,1,US
2024-01-04,P000926,Uniqlo Bag,1,139.52,14.09,12.68,1,US
2024-01-04,P000935,CVSBrand First Aid Kit,1,152.83,15.44,13.89,1,US
2024-01-04,P000941,Philips Speaker,1,635.06,10.98,96.87,1,AU
2024-01-04,P000971,Panasonic Monitor,1,754.41,0.0,80.83,1,EU
2024-01-04,P000971,Panasonic Monitor,1,716.69,33.68,76.79,1,UK
2024-01-04,P000984,Pampers Baby Bottle,1,124.04,7.91,18.92,1,IN
2024-01-04,P000985,Adidas Basketball,1,81.98,0.0,7.45,1,US
2024-01-04,P000986,Gucci Jacket,1,313.5,15.0,28.5,1,US
2024-01-04,P000998,Panasonic Monitor,1,3234.0,60.0,294.0,1,US
2024-01-04,P001000,Uniqlo Jacket,1,261.69,41.23,28.04,1,EU
2024-01-04,P001003,NaturesBest Juice,1,11.36,0.0,1.73,1,AU
2024-01-04,P001006,Adidas Bag,3,1008.0,0.0,108.0,1,EU
2024-01-04,P001012,Nivea Cream,1,49.34,0.0,7.53,1,IN
2024-01-04,P001015,GenericBrandA Gift Card,1,295.0,0.0,45.0,1,AU
2024-01-04,P001040,IKEA Cookware,2,400.32,7.43,36.39,1,US
2024-01-04,P001056,Zara Jacket,1,323.4,6.0,29.4,1,US
2024-01-04,P001069,LG Speaker,1,1763.66,0.0,188.96,1,UK
2024-01-04,P001082,Puma Shoes,1,330.0,0.0,30.0,1,US
2024-01-04,P001083,H&M Jacket,1,223.69,3.87,34.12,1,AU
2024-01-04,P001086,KrogerBrand Milk,1,24.45,0.0,3.73,1,IN
2024-01-04,P001099,KrogerBrand Cheese,1,33.66,1.61,3.06,1,US
2024-01-04,P001104,HP Laptop,1,548.07,54.37,58.72,1,UK
2024-01-04,P001113,Prada Shoes,1,240.27,0.0,21.84,1,US
2024-01-04,P001132,Dell Monitor,1,2614.27,0.0,280.1,1,EU
2024-01-04,P001141,Dell Monitor,1,1337.88,0.0,143.34,1,UK
2024-01-04,P001143,NaturesBest Cheese,5,289.1,5.0,44.1,1,AU
2024-01-04,P001143,NaturesBest Cheese,2,112.0,0.0,12.0,1,EU
2024-01-04,P001143,NaturesBest Cheese,1,53.9,1.0,4.9,1,US
2024-01-04,P001147,Dove Foundation,2,429.0,10.0,39.0,2,US
2024-01-04,P001160,Hamilton Beach Table,2,488.39,8.45,74.5,1,AU
2024-01-04,P001162,Puma Helmet,1,189.14,3.27,28.85,1,IN
2024-01-04,P001163,WholeFoods Juice,2,112.0,0.0,12.0,1,EU
2024-01-04,P001163,WholeFoods Juice,1,56.0,0.0,6.0,1,UK
2024-01-04,P001165,TraderJoes Cheese,1,57.82,1.0,8.82,1,AU
2024-01-04,P001195,The Body Shop Cream,1,224.2,10.0,34.2,1,IN
2024-01-04,P001195,The Body Shop Cream,2,431.2,8.0,39.2,1,US
2024-01-05,P000007,KrogerBrand Cheese,1,11.75,1.17,1.26,1,UK
2024-01-05,P000012,KrogerBrand Cheese,1,24.23,0.0,2.6,1,EU
2024-01-05,P000012,KrogerBrand Cheese,1,24.23,0.0,2.6,1,UK
2024-01-05,P000016,Prada Dress,1,131.41,2.39,14.08,1,UK
2024-01-05,P000036,NaturesBest Snack Pack,1,30.68,3.04,3.29,1,UK
2024-01-05,P000038,Husqvarna Pruner,1,97.12,0.0,10.41,1,UK
2024-01-05,P000046,Prada Watch,1,189.5,3.28,28.91,1,IN
2024-01-05,P000049,Instant Pot Blender,2,612.14,0.0,93.38,1,IN
2024-01-05,P000056,Nike Bag,1,346.92,6.0,52.92,1,AU
2024-01-05,P000056,Nike Bag,1,354.0,0.0,54.0,1,IN
2024-01-05,P000063,Dell Tablet,1,804.28,14.66,86.17,1,EU
2024-01-05,P000091,GenericBrandA Gift Card,1,183.16,0.0,16.65,1,US
2024-01-05,P000093,Johnson&Johnson First Aid Kit,1,24.52,1.09,3.74,1,IN
2024-01-05,P000096,WholeFoods Cheese,2,118.0,0.0,18.0,1,IN
2024-01-05,P000115,TraderJoes Juice,1,9.82,0.99,0.89,1,US
2024-01-05,P000127,LG Speaker,1,2177.13,0.0,233.26,1,EU
2024-01-05,P000144,NaturesBest Cereal,2,69.72,3.34,6.34,1,US
2024-01-05,P000156,GenericBrandA Backpack,1,69.68,6.91,7.47,1,UK
2024-01-05,P000165,HP Tablet,1,366.82,17.24,39.3,1,UK
2024-01-05,P000183,Philips Table,1,164.56,7.73,17.63,1,EU
2024-01-05,P000188,WholeFoods Milk,1,35.49,1.58,5.41,1,IN
2024-01-05,P000211,Uniqlo Bag,1,138.95,14.04,12.63,1,US
2024-01-05,P000223,Johnson&Johnson First Aid Kit,1,33.9,1.62,3.08,1,US
2024-01-05,P000225,Apple Tablet,1,1025.5,103.58,93.23,1,US
2024-01-05,P000231,WholeFoods Snack Pack,2,90.99,0.0,8.27,1,US
2024-01-05,P000233,Nike Shirt,2,180.24,8.47,19.310000000000002,2,UK
2024-01-05,P000248,Nike Bag,1,330.0,0.0,30.0,1,US
2024-01-05,P000269,Hamilton Beach Cookware,2,923.44,17.13,83.95,1,US
2024-01-05,P000270,Puma Shirt,1,156.63,0.0,16.78,1,UK
2024-01-05,P000293,Zara Dress,1,95.08,4.24,14.5,1,AU
2024-01-05,P000296,Philips Laptop,1,3540.0,0.0,540.0,1,IN
2024-01-05,P000297,WholeFoods Cereal,1,2.87,0.0,0.44,1,IN
2024-01-05,P000309,WholeFoods Cereal,2,110.0,0.0,10.0,1,US
2024-01-05,P000312,Husqvarna Pruner,1,156.62,2.91,14.24,1,US
2024-01-05,P000314,Levi's Bag,2,22.4,0.0,2.4,1,UK
2024-01-05,P000316,Staples Notebook,1,61.71,0.0,6.61,1,UK
2024-01-05,P000328,TraderJoes Chocolate,1,6.63,0.12,0.6,1,US
2024-01-05,P000339,KrogerBrand Chocolate,2,73.51,0.0,11.21,1,IN
2024-01-05,P000339,KrogerBrand Chocolate,1,34.19,0.62,3.66,1,UK
2024-01-05,P000340,WholeFoods Snack Pack,1,29.7,0.0,3.18,1,UK
2024-01-05,P000341,Nike Shirt,1,246.55,0.0,22.41,1,US
2024-01-05,P000347,West Elm Bookshelf,1,1870.0,300.0,170.0,1,US
2024-01-05,P000352,Zara Dress,1,167.62,0.0,25.57,1,IN
2024-01-05,P000357,Lenovo Speaker,1,3192.0,150.0,342.0,1,EU
2024-01-05,P000370,Yonex Basketball,1,49.13,0.9,5.26,1,UK
2024-01-05,P000372,TraderJoes Cheese,1,37.94,0.0,3.45,1,US
2024-01-05,P000385,Nike Basketball,1,364.15,0.0,55.55,1,IN
2024-01-05,P000397,Bose Camera,1,1933.57,0.0,207.17,1,EU
2024-01-05,P000419,NaturesBest Juice,3,120.89,0.0,12.95,1,UK
2024-01-05,P000426,Kenwood Knife Set,1,638.4,30.0,68.4,1,EU
2024-01-05,P000431,Nike Shoes,1,118.61,0.0,12.71,1,UK
2024-01-05,P000432,The Body Shop Shampoo,1,114.8,5.39,12.3,1,UK
2024-01-05,P000434,GenericBrandA Water Bottle,1,42.07,0.0,4.51,1,UK
2024-01-05,P000437,Maybelline Shampoo,1,121.49,2.1,18.53,1,IN
2024-01-05,P000439,Johnson&Johnson Pacifier,1,99.77,0.0,15.22,1,IN
2024-01-05,P000444,Nike Dress,1,297.0,30.0,27.0,1,US
2024-01-05,P000451,Decathlon Basketball,1,76.63,0.0,6.97,1,US
2024-01-05,P000464,Under Armour Sunglasses,1,150.1,0.0,16.08,1,UK
2024-01-05,P000481,Sony Speaker,1,2181.5,40.47,198.32,1,US
2024-01-05,P000492,Nivea Mascara,1,88.19,4.22,8.02,1,US
