transaction_id,product_id,customer_id,product_name,unit_price,product_quantity,discount_applied,tax_amount,total,transaction_date,region,city,mode_of_paymen,transaction_status,channel,delivery_type,refund_flag,num_items,total_amount,date_of_transaction,customer_id,region_y,city_y,mode_of_payment_y,transaction_status_y
T00000093,P000081,C004113,NaturesBest Cheese,50.0,5,5.0,24.5,269.5,2024-09-10,US,Los Angeles,Apple Pay,Completed,Online,Home Delivery,0,1,269.5,2024-09-10,C004113,US,Los Angeles,Apple Pay,Completed
T00000094,P000478,C004960,Maybelline Lipstick,50.6,1,2.53,5.77,53.84,2024-02-20,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,3,658.64,2024-02-20,C004960,UK,Birmingham,Debit Card,Completed
T00000094,P000661,C004960,H&M Jacket,300.0,1,15.0,34.2,319.2,2024-02-20,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,3,658.64,2024-02-20,C004960,UK,Birmingham,Debit Card,Completed
T00000094,P001056,C004960,Zara Jacket,300.0,1,45.0,30.6,285.6,2024-02-20,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,658.64,2024-02-20,C004960,UK,Birmingham,Debit Card,Completed
T00000095,P000109,C000447,GE Coffee Maker,573.59,1,0.0,103.25,676.84,2024-05-27,IN,Hyderabad,Credit Card,Completed,Online,Home Delivery,0,1,676.84,2024-05-27,C000447,IN,Hyderabad,Credit Card,Completed
T00000096,P000513,C003172,LG Monitor,3000.0,1,0.0,300.0,3300.0,2024-02-25,US,Los Angeles,PayPal,Completed,Online,Store Pickup,0,1,3300.0,2024-02-25,C003172,US,Los Angeles,PayPal,Completed
T00000097,P000168,C000410,Lego Doll,200.0,1,0.0,24.0,224.0,2024-06-11,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,1,224.0,2024-06-11,C000410,UK,Birmingham,Credit Card,Completed
T00000098,P000830,C000145,Decathlon Yoga Mat,64.59,2,12.92,11.63,127.89,2024-10-22,US,San Francisco,Credit Card,Completed,In-store,Home Delivery,0,3,5624.16,2024-10-22,C000145,US,San Francisco,Credit Card,Completed
T00000098,P000488,C000145,Panasonic Headphones,2701.89,1,405.28,229.66,2526.27,2024-10-22,US,San Francisco,Credit Card,Completed,In-store,Store Pickup,0,3,5624.16,2024-10-22,C000145,US,San Francisco,Credit Card,Completed
T00000098,P000206,C000145,Panasonic Camera,3000.0,1,300.0,270.0,2970.0,2024-10-22,US,San Francisco,Credit Card,Completed,In-store,Store Pickup,0,3,5624.16,2024-10-22,C000145,US,San Francisco,Credit Card,Completed
T00000099,P001060,C003488,NaturesBest Chocolate,50.0,1,5.0,5.4,50.4,2024-04-03,EU,Madrid,PayPal,Completed,Online,Store Pickup,0,1,50.4,2024-04-03,C003488,EU,Madrid,PayPal,Completed
T00000100,P000910,C000880,Penguin Cookbook,50.0,3,7.5,25.65,168.15,2024-10-17,AU,Melbourne,Debit Card,Completed,Online,Store Pickup,0,1,168.15,2024-10-17,C000880,AU,Melbourne,Debit Card,Completed
T00000101,P000805,C002842,Uniqlo Shoes,56.16,1,5.62,6.06,56.6,2024-04-03,EU,Amsterdam,SEPA,Completed,Online,Store Pickup,0,1,56.6,2024-04-03,C002842,EU,Amsterdam,SEPA,Completed
T00000102,P000299,C001104,Nike Shoes,42.08,1,0.84,7.42,48.66,2024-12-05,AU,Brisbane,Credit Card,Completed,Mobile App,Home Delivery,0,1,48.66,2024-12-05,C001104,AU,Brisbane,Credit Card,Completed
T00000103,P001192,C001637,KrogerBrand Chocolate,16.16,1,0.0,2.91,19.07,2024-01-07,AU,Sydney,PayPal,Completed,Online,Store Pickup,0,1,19.07,2024-01-07,C001637,AU,Sydney,PayPal,Completed
T00000104,P000994,C001600,Bose Phone,458.99,1,55.08,72.7,476.61,2024-10-21,IN,Chennai,Wallet,Completed,Online,Store Pickup,0,2,489.67,2024-10-21,C001600,IN,Chennai,Wallet,Completed
T00000104,P000625,C001600,NaturesBest Milk,11.3,1,0.23,1.99,13.06,2024-10-21,IN,Chennai,Wallet,Completed,Online,Store Pickup,0,2,489.67,2024-10-21,C001600,IN,Chennai,Wallet,Completed
T00000105,P000616,C004048,Bose Headphones,1580.1,1,0.0,189.61,1769.71,2024-08-05,EU,Madrid,Debit Card,Completed,Online,Home Delivery,0,2,4106.49,2024-08-05,C004048,EU,Madrid,Debit Card,Completed
T00000105,P000363,C004048,Apple Speaker,2086.41,1,0.0,250.37,2336.78,2024-08-05,EU,Madrid,Debit Card,Completed,Online,Store Pickup,0,2,4106.49,2024-08-05,C004048,EU,Madrid,Debit Card,Completed
T00000106,P000311,C001378,Under Armour Dress,159.59,1,0.0,19.15,178.74,2024-12-13,UK,London,PayPal,Completed,Mobile App,Home Delivery,0,1,178.74,2024-12-13,C001378,UK,London,PayPal,Completed
T00000107,P000561,C002508,Prada Jacket,45.71,1,2.29,7.82,51.24,2024-06-25,IN,Chennai,Wallet,Completed,Online,Store Pickup,0,1,51.24,2024-06-25,C002508,IN,Chennai,Wallet,Completed
T00000108,P000619,C004663,Maybelline Mascara,200.0,1,10.0,22.8,212.8,2024-04-09,UK,Birmingham,Debit Card,Completed,Mobile App,Store Pickup,0,1,212.8,2024-04-09,C004663,UK,Birmingham,Debit Card,Completed
T00000109,P000872,C000440,Bose Phone,1859.3,1,92.97,317.94,2084.27,2024-03-29,IN,Bengaluru,Debit Card,Completed,Mobile App,Store Pickup,0,1,2084.27,2024-03-29,C000440,IN,Bengaluru,Debit Card,Completed
T00000110,P000852,C000660,Puma Sunglasses,300.0,1,6.0,52.92,346.92,2024-11-17,IN,Bengaluru,Credit Card,Completed,Online,Home Delivery,0,1,346.92,2024-11-17,C000660,IN,Bengaluru,Credit Card,Completed
T00000111,P000400,C000733,Decathlon Football,400.0,2,0.0,96.0,896.0,2024-01-27,EU,Amsterdam,Credit Card,Completed,Online,Home Delivery,0,1,896.0,2024-01-27,C000733,EU,Amsterdam,Credit Card,Completed
T00000112,P001137,C003613,Adidas Sunglasses,30.15,1,0.6,3.55,33.1,2024-04-14,EU,Berlin,SEPA,Completed,In-store,Store Pickup,0,1,33.1,2024-04-14,C003613,EU,Berlin,SEPA,Completed
T00000113,P000727,C001934,Bosch Oil Filter,400.0,1,0.0,72.0,472.0,2024-01-05,IN,Chennai,UPI,Completed,Online,Home Delivery,0,2,2350.06,2024-01-05,C001934,IN,Chennai,UPI,Completed
T00000113,P000562,C001934,Philips Camera,1591.58,1,0.0,286.48,1878.06,2024-01-05,IN,Chennai,UPI,Completed,Online,Store Pickup,0,2,2350.06,2024-01-05,C001934,IN,Chennai,UPI,Completed
T00000114,P000675,C002509,KrogerBrand Cheese,50.0,1,0.0,6.0,56.0,2024-04-06,UK,Manchester,Credit Card,Completed,Online,Home Delivery,0,3,384.25,2024-04-06,C002509,UK,Manchester,Credit Card,Completed
T00000114,P000021,C002509,Samsung Monitor,281.33,1,0.0,33.76,315.09,2024-04-06,UK,Manchester,Credit Card,Completed,Online,Store Pickup,0,3,384.25,2024-04-06,C002509,UK,Manchester,Credit Card,Completed
T00000114,P000707,C002509,TraderJoes Snack Pack,11.75,1,0.0,1.41,13.16,2024-04-06,UK,Manchester,Credit Card,Completed,Online,Home Delivery,0,3,384.25,2024-04-06,C002509,UK,Manchester,Credit Card,Completed
T00000115,P000326,C004414,Hamilton Beach Vacuum,487.25,1,9.75,57.3,534.8,2024-02-08,EU,Berlin,Credit Card,Completed,Online,Home Delivery,0,1,534.8,2024-02-08,C004414,EU,Berlin,Credit Card,Completed
T00000116,P000694,C000411,Philips Table,600.0,3,0.0,180.0,1980.0,2024-12-17,US,Los Angeles,PayPal,Completed,In-store,Store Pickup,0,1,1980.0,2024-12-17,C000411,US,Los Angeles,PayPal,Completed
T00000117,P000663,C002846,Dell Speaker,1602.91,1,0.0,288.52,1891.43,2024-11-20,AU,Sydney,Credit Card,Completed,Online,Home Delivery,0,1,1891.43,2024-11-20,C002846,AU,Sydney,Credit Card,Completed
T00000118,P000954,C002871,Hamilton Beach Lamp,166.67,3,0.0,50.0,550.01,2024-05-22,US,San Francisco,Apple Pay,Completed,Mobile App,Home Delivery,0,1,550.01,2024-05-22,C002871,US,San Francisco,Apple Pay,Completed
T00000119,P000587,C001249,3M Tire,144.3,1,0.0,17.32,161.62,2024-08-08,UK,Manchester,Debit Card,Completed,In-store,Store Pickup,0,4,2168.38,2024-08-08,C001249,UK,Manchester,Debit Card,Completed
T00000119,P000350,C001249,Adidas Dress,300.0,1,0.0,36.0,336.0,2024-08-08,UK,Manchester,Debit Card,Completed,In-store,Home Delivery,0,4,2168.38,2024-08-08,C001249,UK,Manchester,Debit Card,Completed
T00000119,P000245,C001249,TraderJoes Cheese,5.93,1,0.0,0.71,6.64,2024-08-08,UK,Manchester,Debit Card,Completed,In-store,Home Delivery,0,4,2168.38,2024-08-08,C001249,UK,Manchester,Debit Card,Completed
T00000119,P000291,C001249,LG Speaker,1564.02,1,78.2,178.3,1664.12,2024-08-08,UK,Manchester,Debit Card,Completed,In-store,Store Pickup,0,4,2168.38,2024-08-08,C001249,UK,Manchester,Debit Card,Completed
T00000120,P000709,C002250,HP Headphones,1951.35,1,0.0,351.24,2302.59,2024-04-17,IN,Mumbai,Wallet,Completed,Online,Store Pickup,0,1,2302.59,2024-04-17,C002250,IN,Mumbai,Wallet,Completed
T00000121,P000335,C002717,Zara Dress,124.95,1,0.0,12.5,137.45,2024-06-29,US,San Francisco,Debit Card,Completed,Online,Store Pickup,0,1,137.45,2024-06-29,C002717,US,San Francisco,Debit Card,Completed
T00000122,P000594,C001205,KrogerBrand Cereal,26.15,5,0.0,23.54,154.29,2024-05-03,AU,Sydney,Debit Card,Completed,Online,Home Delivery,0,1,154.29,2024-05-03,C001205,AU,Sydney,Debit Card,Completed
T00000123,P000512,C000839,Samsung Washing Machine,787.59,1,0.0,94.51,882.1,2024-04-22,EU,Madrid,PayPal,Completed,In-store,Store Pickup,0,1,882.1,2024-04-22,C000839,EU,Madrid,PayPal,Completed
T00000124,P000516,C000640,Apple Laptop,492.01,1,24.6,56.09,523.5,2024-02-28,UK,Birmingham,Credit Card,Completed,Online,Home Delivery,0,1,523.5,2024-02-28,C000640,UK,Birmingham,Credit Card,Completed
T00000125,P000935,C000539,CVSBrand First Aid Kit,154.38,1,0.0,15.44,169.82,2024-07-11,US,Chicago,PayPal,Completed,Online,Store Pickup,0,1,169.82,2024-07-11,C000539,US,Chicago,PayPal,Completed
T00000126,P000873,C002979,Nike Dress,207.53,2,41.51,67.24,440.79,2024-12-01,AU,Sydney,Debit Card,Completed,Online,Home Delivery,0,1,440.79,2024-12-01,C002979,AU,Sydney,Debit Card,Completed
T00000127,P000460,C000133,WholeFoods Snack Pack,50.0,1,2.5,5.7,53.2,2024-01-24,EU,Madrid,Debit Card,Completed,Online,Store Pickup,0,1,53.2,2024-01-24,C000133,EU,Madrid,Debit Card,Completed
T00000128,P000766,C004081,HP Headphones,1417.59,1,70.88,134.67,1481.38,2024-08-01,US,San Francisco,PayPal,Completed,Online,Home Delivery,0,2,1574.07,2024-08-01,C004081,US,San Francisco,PayPal,Completed
T00000128,P000199,C004081,WholeFoods Milk,44.35,2,4.44,8.43,92.69,2024-08-01,US,San Francisco,PayPal,Completed,Online,Home Delivery,0,2,1574.07,2024-08-01,C004081,US,San Francisco,PayPal,Completed
T00000129,P000583,C000355,Bose Camera,1559.43,1,0.0,155.94,1715.37,2024-10-21,US,Austin,Apple Pay,Completed,Online,Home Delivery,0,1,1715.37,2024-10-21,C000355,US,Austin,Apple Pay,Completed
T00000130,P000543,C004668,Samsung Camera,3000.0,2,300.0,684.0,6384.0,2024-08-07,EU,Paris,Debit Card,Completed,Online,Store Pickup,0,1,6384.0,2024-08-07,C004668,EU,Paris,Debit Card,Completed
T00000131,P000262,C002127,Puma Sunglasses,228.63,2,0.0,45.73,502.99,2024-12-07,US,San Francisco,Debit Card,Completed,In-store,Store Pickup,0,1,502.99,2024-12-07,C002127,US,San Francisco,Debit Card,Completed
T00000132,P000798,C003786,Puma Shirt,187.6,1,0.0,18.76,206.36,2024-09-12,US,Austin,Credit Card,Completed,Online,Home Delivery,0,1,206.36,2024-09-12,C003786,US,Austin,Credit Card,Completed
T00000133,P000740,C003470,KrogerBrand Juice,32.04,2,3.2,7.31,68.19,2024-11-21,UK,London,Credit Card,Completed,Online,Store Pickup,0,1,68.19,2024-11-21,C003470,UK,London,Credit Card,Completed
T00000134,P000001,C002526,Prada Shirt,61.14,1,6.11,5.5,60.53,2024-07-04,US,New York,PayPal,Completed,Online,Home Delivery,0,1,60.53,2024-07-04,C002526,US,New York,PayPal,Completed
T00000135,P001192,C004482,KrogerBrand Chocolate,16.16,3,0.97,8.55,56.06,2024-03-29,IN,Bengaluru,Debit Card,Completed,Mobile App,Store Pickup,0,3,3854.92,2024-03-29,C004482,IN,Bengaluru,Debit Card,Completed
T00000135,P000952,C004482,Lenovo Camera,3000.0,1,60.0,529.2,3469.2,2024-03-29,IN,Bengaluru,Debit Card,Completed,Mobile App,Home Delivery,0,3,3854.92,2024-03-29,C004482,IN,Bengaluru,Debit Card,Completed
T00000135,P000769,C004482,Adidas Bag,285.07,1,5.7,50.29,329.66,2024-03-29,IN,Bengaluru,Debit Card,Completed,Mobile App,Home Delivery,0,3,3854.92,2024-03-29,C004482,IN,Bengaluru,Debit Card,Completed
T00000136,P000246,C001372,Bose Camera,456.86,1,0.0,54.82,511.68,2024-06-17,UK,Manchester,Credit Card,Completed,Online,Home Delivery,0,1,511.68,2024-06-17,C001372,UK,Manchester,Credit Card,Completed
T00000137,P000353,C004452,TraderJoes Cheese,27.01,1,0.54,4.76,31.23,2024-01-27,AU,Melbourne,PayPal,Completed,Online,Home Delivery,0,1,31.23,2024-01-27,C004452,AU,Melbourne,PayPal,Completed
T00000138,P001174,C001337,Philips Chair,600.0,1,0.0,72.0,672.0,2024-01-14,UK,Manchester,PayPal,Completed,Online,Store Pickup,0,1,672.0,2024-01-14,C001337,UK,Manchester,PayPal,Completed
T00000139,P000810,C002776,Zara Sunglasses,285.58,1,28.56,25.7,282.72,2024-12-27,US,San Francisco,Credit Card,Completed,Online,Store Pickup,0,2,312.46,2024-12-27,C002776,US,San Francisco,Credit Card,Completed
T00000139,P001054,C002776,3M Tire,31.81,1,4.77,2.7,29.74,2024-12-27,US,San Francisco,Credit Card,Completed,Online,Store Pickup,0,2,312.46,2024-12-27,C002776,US,San Francisco,Credit Card,Completed
T00000140,P001065,C004509,Philips Monitor,417.17,1,0.0,75.09,492.26,2024-02-13,IN,Mumbai,Credit Card,Completed,Online,Home Delivery,0,1,492.26,2024-02-13,C004509,IN,Mumbai,Credit Card,Completed
T00000141,P000564,C001553,GE Coffee Maker,2500.0,3,750.0,810.0,7560.0,2024-08-22,EU,Madrid,Credit Card,Completed,In-store,Home Delivery,0,2,7790.46,2024-08-22,C001553,EU,Madrid,Credit Card,Completed
T00000141,P000262,C001553,Puma Sunglasses,228.63,1,22.86,24.69,230.46,2024-08-22,EU,Madrid,Credit Card,Completed,In-store,Store Pickup,0,2,7790.46,2024-08-22,C001553,EU,Madrid,Credit Card,Completed
T00000142,P000805,C003297,Uniqlo Shoes,56.16,1,2.81,6.4,59.75,2024-10-07,UK,Birmingham,PayPal,Completed,Online,Home Delivery,0,1,59.75,2024-10-07,C003297,UK,Birmingham,PayPal,Completed
T00000143,P001074,C001427,GE Refrigerator,268.73,1,13.44,25.53,280.82,2024-07-27,US,Austin,Debit Card,Completed,Online,Home Delivery,0,1,280.82,2024-07-27,C001427,US,Austin,Debit Card,Completed
T00000144,P001176,C001900,KrogerBrand Juice,9.78,5,0.98,5.75,53.67,2024-12-24,UK,London,Debit Card,Completed,In-store,Home Delivery,0,1,53.67,2024-12-24,C001900,UK,London,Debit Card,Completed
T00000145,P000213,C000065,Hamilton Beach Blender,300.6,1,21.04,33.55,313.11,2024-11-22,EU,Berlin,PayPal,Completed,Online,Home Delivery,0,1,313.11,2024-11-22,C000065,EU,Berlin,PayPal,Completed
T00000146,P001063,C003934,NaturesBest Milk,19.67,1,0.0,2.36,22.03,2024-09-08,EU,Madrid,Credit Card,Completed,Online,Home Delivery,0,1,22.03,2024-09-08,C003934,EU,Madrid,Credit Card,Completed
T00000147,P001065,C002271,Philips Monitor,417.17,1,20.86,39.63,435.94,2024-11-05,US,New York,Debit Card,Completed,Online,Store Pickup,0,1,435.94,2024-11-05,C002271,US,New York,Debit Card,Completed
T00000148,P000202,C004557,Penguin Cookbook,50.0,1,1.0,5.88,54.88,2024-10-21,UK,Birmingham,Credit Card,Completed,Online,Store Pickup,0,1,54.88,2024-10-21,C004557,UK,Birmingham,Credit Card,Completed
T00000149,P000719,C004253,Philips Speaker,3000.0,1,0.0,540.0,3540.0,2024-03-08,IN,Bengaluru,UPI,Completed,Online,Home Delivery,0,1,3540.0,2024-03-08,C004253,IN,Bengaluru,UPI,Completed
T00000150,P001098,C000910,Lenovo Tablet,769.6,2,30.78,150.84,1659.26,2024-01-27,US,Chicago,Apple Pay,Completed,Online,Store Pickup,0,2,3962.81,2024-01-27,C000910,US,Chicago,Apple Pay,Completed
T00000150,P000657,C000910,Dell Phone,2136.88,1,42.74,209.41,2303.55,2024-01-27,US,Chicago,Apple Pay,Completed,Online,Home Delivery,0,2,3962.81,2024-01-27,C000910,US,Chicago,Apple Pay,Completed
T00000151,P001177,C004117,HarperCollins Science Book,33.6,1,1.68,5.75,37.67,2024-06-09,AU,Sydney,Credit Card,Completed,Online,Home Delivery,0,1,37.67,2024-06-09,C004117,AU,Sydney,Credit Card,Completed
T00000152,P000039,C003504,TraderJoes Cereal,8.96,1,0.63,1.0,9.33,2024-06-08,UK,Birmingham,PayPal,Completed,Online,Store Pickup,0,1,9.33,2024-06-08,C003504,UK,Birmingham,PayPal,Completed
T00000153,P000775,C003007,NaturesBest Cereal,14.52,1,0.0,2.61,17.13,2024-09-15,AU,Sydney,PayPal,Completed,Online,Home Delivery,0,1,17.13,2024-09-15,C003007,AU,Sydney,PayPal,Completed
T00000154,P000138,C000667,Zara Watch,300.0,1,0.0,54.0,354.0,2024-10-31,IN,Bengaluru,UPI,Cancelled,In-store,Home Delivery,1,2,367.33,2024-10-31,C000667,IN,Bengaluru,UPI,Cancelled
T00000154,P000625,C000667,NaturesBest Milk,11.3,1,0.0,2.03,13.33,2024-10-31,IN,Bengaluru,UPI,Cancelled,In-store,Home Delivery,1,2,367.33,2024-10-31,C000667,IN,Bengaluru,UPI,Cancelled
T00000155,P000858,C004368,WholeFoods Snack Pack,11.56,1,0.0,1.16,12.72,2024-04-14,US,Austin,PayPal,Completed,Online,Store Pickup,0,1,12.72,2024-04-14,C004368,US,Austin,PayPal,Completed
T00000156,P000837,C002076,Lenovo Headphones,3000.0,1,60.0,352.8,3292.8,2024-03-08,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,4007.14,2024-03-08,C002076,UK,Birmingham,Debit Card,Completed
T00000156,P000261,C002076,Samsung Camera,613.81,1,12.28,72.18,673.71,2024-03-08,UK,Birmingham,Debit Card,Completed,Online,Store Pickup,0,3,4007.14,2024-03-08,C002076,UK,Birmingham,Debit Card,Completed
T00000156,P000135,C002076,TraderJoes Chocolate,18.51,2,0.74,4.35,40.63,2024-03-08,UK,Birmingham,Debit Card,Completed,Online,Home Delivery,0,3,4007.14,2024-03-08,C002076,UK,Birmingham,Debit Card,Completed
T00000157,P001179,C003425,WholeFoods Chocolate,10.42,1,0.0,1.04,11.46,2024-09-01,US,Chicago,Apple Pay,Completed,In-store,Store Pickup,0,1,11.46,2024-09-01,C003425,US,Chicago,Apple Pay,Completed
T00000158,P000222,C002287,Philips Tablet,1645.87,2,0.0,592.51,3884.25,2024-08-04,AU,Brisbane,Credit Card,Refunded,Online,Home Delivery,1,1,3884.25,2024-08-04,C002287,AU,Brisbane,Credit Card,Refunded
T00000159,P000653,C000616,NaturesBest Cheese,33.95,5,0.0,20.37,190.12,2024-09-21,UK,London,Credit Card,Cancelled,In-store,Store Pickup,1,2,206.38,2024-09-21,C000616,UK,London,Credit Card,Cancelled
T00000159,P000775,C000616,NaturesBest Cereal,14.52,1,0.0,1.74,16.26,2024-09-21,UK,London,Credit Card,Cancelled,In-store,Store Pickup,1,2,206.38,2024-09-21,C000616,UK,London,Credit Card,Cancelled
T00000160,P001017,C004518,Lego Board Game,200.0,1,20.0,32.4,212.4,2024-12-04,AU,Brisbane,Debit Card,Completed,In-store,Home Delivery,0,1,212.4,2024-12-04,C004518,AU,Brisbane,Debit Card,Completed
T00000161,P000373,C004079,Maybelline Conditioner,177.03,1,0.0,31.87,208.9,2024-10-22,IN,Bengaluru,Debit Card,Completed,Mobile App,Store Pickup,0,1,208.9,2024-10-22,C004079,IN,Bengaluru,Debit Card,Completed
T00000162,P001081,C001406,NaturesBest Cereal,38.45,1,0.77,4.52,42.2,2024-10-21,EU,Madrid,Debit Card,Completed,Online,Store Pickup,0,1,42.2,2024-10-21,C001406,EU,Madrid,Debit Card,Completed
T00000163,P001126,C002111,KrogerBrand Cereal,47.9,1,7.18,4.89,45.61,2024-10-20,EU,Amsterdam,Debit Card,Completed,Online,Store Pickup,0,2,813.25,2024-10-20,C002111,EU,Amsterdam,Debit Card,Completed
T00000163,P000976,C002111,Philips Headphones,761.54,1,76.15,82.25,767.64,2024-10-20,EU,Amsterdam,Debit Card,Completed,Online,Home Delivery,0,2,813.25,2024-10-20,C002111,EU,Amsterdam,Debit Card,Completed
T00000164,P000761,C004118,Instant Pot Knife Set,226.05,1,0.0,27.13,253.18,2024-08-25,UK,Manchester,PayPal,Completed,In-store,Store Pickup,0,1,253.18,2024-08-25,C004118,UK,Manchester,PayPal,Completed
T00000165,P000514,C004904,Sephora Mascara,136.44,1,13.64,14.74,137.54,2024-07-04,UK,London,Credit Card,Completed,In-store,Store Pickup,0,3,802.46,2024-07-04,C004904,UK,London,Credit Card,Completed
T00000165,P000328,C004904,TraderJoes Chocolate,6.15,3,1.85,1.99,18.59,2024-07-04,UK,London,Credit Card,Completed,In-store,Home Delivery,0,3,802.46,2024-07-04,C004904,UK,London,Credit Card,Completed
T00000165,P000582,C004904,Samsung Speaker,641.2,1,64.12,69.25,646.33,2024-07-04,UK,London,Credit Card,Completed,In-store,Home Delivery,0,3,802.46,2024-07-04,C004904,UK,London,Credit Card,Completed
T00000166,P000133,C001749,GE Microwave,2500.0,1,125.0,237.5,2612.5,2024-01-30,US,New York,PayPal,Completed,Online,Home Delivery,0,1,2612.5,2024-01-30,C001749,US,New York,PayPal,Completed
T00000167,P000583,C003462,Bose Camera,1559.43,1,31.19,183.39,1711.63,2024-09-06,UK,London,Credit Card,Completed,In-store,Home Delivery,0,1,1711.63,2024-09-06,C003462,UK,London,Credit Card,Completed
T00000168,P000400,C003138,Decathlon Football,400.0,1,0.0,48.0,448.0,2024-06-29,EU,Berlin,SEPA,Completed,Online,Home Delivery,0,3,613.11,2024-06-29,C003138,EU,Berlin,SEPA,Completed
T00000168,P000897,C003138,TraderJoes Cereal,50.0,1,0.0,6.0,56.0,2024-06-29,EU,Berlin,SEPA,Completed,Online,Home Delivery,0,3,613.11,2024-06-29,C003138,EU,Berlin,SEPA,Completed
T00000168,P000140,C003138,The Body Shop Mascara,102.55,1,5.13,11.69,109.11,2024-06-29,EU,Berlin,SEPA,Completed,Online,Home Delivery,0,3,613.11,2024-06-29,C003138,EU,Berlin,SEPA,Completed
T00000169,P000594,C004250,KrogerBrand Cereal,26.15,1,0.0,3.14,29.29,2024-09-27,UK,Manchester,Debit Card,Completed,Online,Store Pickup,0,1,29.29,2024-09-27,C004250,UK,Manchester,Debit Card,Completed
T00000170,P000099,C002951,Adidas Basketball,202.45,1,10.12,19.23,211.56,2024-08-11,US,Austin,PayPal,Completed,Online,Home Delivery,0,1,211.56,2024-08-11,C002951,US,Austin,PayPal,Completed
T00000171,P000974,C003793,Gucci Sunglasses,182.88,1,0.0,18.29,201.17,2024-03-23,US,Los Angeles,Apple Pay,Completed,In-store,Home Delivery,0,1,201.17,2024-03-23,C003793,US,Los Angeles,Apple Pay,Completed
T00000172,P000802,C004261,Decathlon Helmet,400.0,1,40.0,36.0,396.0,2024-10-15,US,New York,Debit Card,Completed,In-store,Store Pickup,0,2,439.91,2024-10-15,C004261,US,New York,Debit Card,Completed
T00000172,P000762,C004261,NaturesBest Cheese,22.18,2,4.44,3.99,43.91,2024-10-15,US,New York,Debit Card,Completed,In-store,Store Pickup,0,2,439.91,2024-10-15,C004261,US,New York,Debit Card,Completed
T00000173,P000955,C000857,Philips Laptop,979.56,1,68.57,109.32,1020.31,2024-07-26,UK,Manchester,Credit Card,Completed,In-store,Store Pickup,0,1,1020.31,2024-07-26,C000857,UK,Manchester,Credit Card,Completed
T00000174,P000583,C000107,Bose Camera,1559.43,1,0.0,280.7,1840.13,2024-03-13,IN,Chennai,Wallet,Refunded,Online,Store Pickup,1,1,1840.13,2024-03-13,C000107,IN,Chennai,Wallet,Refunded
