date,sku_id,location_id,regular_price,promo_price,discount_percent,promo_type,competitor_price
2024-02-15,SKU1001,LOC2,81,,0.0,None,94
2024-02-16,SKU1001,LOC5,83,,0.0,Bundle,91
2024-02-17,SKU1001,LOC2,82,,0.0,BOGO,72
2024-02-18,SKU1001,LOC3,85,,0.0,Bundle,72
2024-02-19,SKU1001,LOC5,83,,0.0,BOGO,86
2024-02-20,SKU1001,LOC6,84,,0.0,BOGO,87
2024-02-21,SKU1001,LOC4,86,,0.0,Bundle,83
2024-02-22,SKU1001,LOC3,83,,0.0,Bundle,82
2024-02-23,SKU1001,LOC6,82,,0.0,Bundle,95
2024-02-24,SKU1001,LOC1,81,,0.0,BOGO,88
2024-02-25,SKU1001,LOC3,86,,0.0,Seasonal,79
2024-02-26,SKU1001,LOC6,83,,0.0,Seasonal,74
2024-02-27,SKU1001,LOC6,87,,0.0,Flat Off,80
2024-02-28,SKU1001,LOC5,84,,0.0,Flat Off,93
2024-02-29,SKU1001,LOC6,81,,0.0,None,96
2024-03-01,SKU1001,LOC5,82,,0.0,Seasonal,83
2024-03-02,SKU1001,LOC1,85,,0.0,Flat Off,94
2024-03-03,SKU1001,LOC6,85,,0.0,BOGO,73
2024-03-04,SKU1001,LOC4,85,,0.0,BOGO,85
2024-03-05,SKU1001,LOC5,83,,0.0,Bundle,85
2024-03-06,SKU1001,LOC2,83,,0.0,None,84
2024-03-07,SKU1001,LOC2,83,,0.0,Flat Off,78
2024-03-08,SKU1001,LOC6,84,84.0,0.0,Seasonal,85
2024-03-09,SKU1001,LOC1,83,,0.0,BOGO,96
2024-03-10,SKU1001,LOC2,84,,0.0,Flat Off,77
2024-03-11,SKU1001,LOC5,84,,0.0,Flat Off,77
2024-03-12,SKU1001,LOC1,86,65.0,25.0,BOGO,76
2024-03-13,SKU1001,LOC1,84,,0.0,None,85
2024-03-14,SKU1001,LOC1,84,,0.0,Bundle,82
2024-03-15,SKU1001,LOC3,88,,0.0,Seasonal,76
2024-03-16,SKU1001,LOC3,79,,0.0,BOGO,91
2024-03-17,SKU1001,LOC4,84,,0.0,Seasonal,90
2024-03-18,SKU1001,LOC5,84,71.0,15.0,Bundle,93
2024-03-19,SKU1001,LOC1,85,,0.0,BOGO,78
2024-03-20,SKU1001,LOC6,83,,0.0,Seasonal,78
2024-03-21,SKU1001,LOC1,85,,0.0,BOGO,76
2024-03-22,SKU1001,LOC6,85,,0.0,None,87
2024-03-23,SKU1001,LOC4,83,,0.0,BOGO,81
2024-03-24,SKU1001,LOC5,84,,0.0,None,95
2024-03-25,SKU1001,LOC4,84,,0.0,Seasonal,76
2024-03-26,SKU1001,LOC4,80,67.0,15.0,BOGO,87
2024-03-27,SKU1001,LOC5,86,,0.0,Flat Off,94
2024-03-28,SKU1001,LOC5,83,,0.0,Flat Off,82
2024-03-29,SKU1001,LOC5,84,,0.0,Seasonal,80
2024-03-30,SKU1001,LOC4,81,60.0,25.0,Flat Off,93
2024-03-31,SKU1001,LOC4,87,,0.0,Seasonal,81
2024-04-01,SKU1001,LOC6,83,,0.0,None,73
2024-04-02,SKU1001,LOC6,87,,0.0,Bundle,91
2024-04-03,SKU1001,LOC3,84,,0.0,Seasonal,75
2024-04-04,SKU1001,LOC3,84,,0.0,None,79
2024-04-05,SKU1001,LOC2,81,,0.0,Bundle,86
2024-04-06,SKU1001,LOC6,85,,0.0,Bundle,95
2024-04-07,SKU1001,LOC1,82,,0.0,Seasonal,94
2024-04-08,SKU1001,LOC4,86,,0.0,None,85
2024-04-09,SKU1001,LOC1,84,,0.0,Seasonal,87
2024-04-10,SKU1001,LOC5,82,61.0,25.0,Bundle,83
2024-04-11,SKU1001,LOC3,82,,0.0,Seasonal,76
2024-04-12,SKU1001,LOC6,85,,0.0,Bundle,86
2024-04-13,SKU1001,LOC4,84,75.0,10.0,Bundle,81
2024-04-14,SKU1001,LOC5,84,,0.0,None,95
2024-04-15,SKU1001,LOC3,84,,0.0,Bundle,91
2024-04-16,SKU1001,LOC4,84,,0.0,Flat Off,87
2024-04-17,SKU1001,LOC1,84,84.0,0.0,None,95
2024-04-18,SKU1001,LOC5,83,,0.0,Seasonal,94
2024-04-19,SKU1001,LOC3,87,,0.0,Flat Off,90
2024-04-20,SKU1001,LOC5,80,,0.0,Flat Off,88
2024-04-21,SKU1001,LOC2,84,,0.0,Bundle,96
2024-04-22,SKU1001,LOC1,85,,0.0,None,80
2024-04-23,SKU1001,LOC1,85,,0.0,Seasonal,88
2024-04-24,SKU1001,LOC1,85,,0.0,BOGO,79
2024-04-25,SKU1001,LOC2,84,,0.0,Flat Off,76
2024-04-26,SKU1001,LOC6,84,,0.0,None,87
2024-04-27,SKU1001,LOC2,81,,0.0,Seasonal,81
2024-04-28,SKU1001,LOC1,84,,0.0,Seasonal,87
2024-04-29,SKU1001,LOC2,84,,0.0,Seasonal,94
2024-04-30,SKU1001,LOC1,83,,0.0,Bundle,92
2024-05-01,SKU1001,LOC6,83,,0.0,BOGO,71
2024-05-02,SKU1001,LOC4,85,85.0,0.0,Bundle,78
2024-05-03,SKU1001,LOC1,82,,0.0,None,83
2024-05-04,SKU1001,LOC2,81,,0.0,Bundle,88
2024-05-05,SKU1001,LOC4,82,,0.0,Flat Off,93
2024-05-06,SKU1001,LOC4,83,,0.0,Bundle,96
2024-05-07,SKU1001,LOC6,84,,0.0,Flat Off,80
2024-05-08,SKU1001,LOC5,84,,0.0,None,78
2024-05-09,SKU1001,LOC4,86,,0.0,Seasonal,76
2024-05-10,SKU1001,LOC1,82,,0.0,None,94
2024-05-11,SKU1001,LOC3,81,,0.0,BOGO,90
2024-05-12,SKU1001,LOC3,84,,0.0,BOGO,71
2024-05-13,SKU1001,LOC4,81,,0.0,Seasonal,79
2024-05-14,SKU1001,LOC6,83,,0.0,Seasonal,79
2024-05-15,SKU1001,LOC6,84,,0.0,BOGO,82
2024-05-16,SKU1001,LOC1,84,,0.0,Seasonal,73
2024-05-17,SKU1001,LOC5,83,,0.0,BOGO,88
2024-05-18,SKU1001,LOC3,84,,0.0,Flat Off,96
2024-05-19,SKU1001,LOC3,82,,0.0,Flat Off,87
2024-05-20,SKU1001,LOC5,84,,0.0,Flat Off,84
2024-05-21,SKU1001,LOC3,81,,0.0,BOGO,88
2024-05-22,SKU1001,LOC5,89,,0.0,Seasonal,85
2024-05-23,SKU1001,LOC2,85,,0.0,Flat Off,76
2024-05-24,SKU1001,LOC6,83,,0.0,Seasonal,91
2024-05-25,SKU1001,LOC3,84,,0.0,Seasonal,91
2024-05-26,SKU1001,LOC2,82,,0.0,BOGO,78
2024-05-27,SKU1001,LOC6,84,,0.0,BOGO,81
2024-05-28,SKU1001,LOC2,86,,0.0,BOGO,82
2024-05-29,SKU1001,LOC2,86,,0.0,Seasonal,94
2024-05-30,SKU1001,LOC4,86,,0.0,Seasonal,89
2024-05-31,SKU1001,LOC1,85,,0.0,Seasonal,92
2024-06-01,SKU1001,LOC4,84,63.0,25.0,Flat Off,77
2024-06-02,SKU1001,LOC3,85,,0.0,Seasonal,75
2024-06-03,SKU1001,LOC5,84,,0.0,Bundle,92
2024-06-04,SKU1001,LOC2,85,,0.0,Bundle,94
2024-06-05,SKU1001,LOC5,83,,0.0,BOGO,82
2024-06-06,SKU1001,LOC1,86,,0.0,None,84
2024-06-07,SKU1001,LOC1,83,,0.0,Seasonal,88
2024-06-08,SKU1001,LOC5,82,,0.0,Bundle,92
2024-06-09,SKU1001,LOC2,84,75.0,10.0,Seasonal,87
2024-06-10,SKU1001,LOC1,84,50.0,40.0,BOGO,78
2024-06-11,SKU1001,LOC5,81,,0.0,Flat Off,79
2024-06-12,SKU1001,LOC2,86,,0.0,BOGO,85
2024-06-13,SKU1001,LOC5,83,,0.0,None,93
2024-06-14,SKU1001,LOC5,86,,0.0,Flat Off,90
2024-06-15,SKU1001,LOC4,82,,0.0,Flat Off,75
2024-06-16,SKU1001,LOC1,84,,0.0,BOGO,80
2024-06-17,SKU1001,LOC4,80,,0.0,Bundle,79
2024-06-18,SKU1001,LOC2,82,,0.0,Flat Off,89
2024-06-19,SKU1001,LOC2,85,,0.0,BOGO,94
2024-06-20,SKU1001,LOC4,88,,0.0,Bundle,73
2024-06-21,SKU1001,LOC4,86,,0.0,None,93
2024-06-22,SKU1001,LOC4,85,,0.0,Bundle,96
2024-06-23,SKU1001,LOC5,82,,0.0,BOGO,86
2024-06-24,SKU1001,LOC2,84,,0.0,Seasonal,72
2024-06-25,SKU1001,LOC3,87,,0.0,Seasonal,91
2024-06-26,SKU1001,LOC4,84,,0.0,BOGO,86
2024-06-27,SKU1001,LOC2,82,,0.0,Bundle,82
2024-06-28,SKU1001,LOC2,84,,0.0,BOGO,79
2024-06-29,SKU1001,LOC3,80,,0.0,BOGO,82
2024-06-30,SKU1001,LOC2,85,,0.0,None,77
2024-07-01,SKU1001,LOC6,81,,0.0,None,96
2024-07-02,SKU1001,LOC4,82,,0.0,Seasonal,83
2024-07-03,SKU1001,LOC3,84,,0.0,Bundle,93
2024-07-04,SKU1001,LOC6,82,,0.0,Bundle,92
2024-07-05,SKU1001,LOC3,84,,0.0,BOGO,80
2024-07-06,SKU1001,LOC4,85,,0.0,Seasonal,87
2024-07-07,SKU1001,LOC6,83,,0.0,Flat Off,94
2024-07-08,SKU1001,LOC1,86,,0.0,Flat Off,92
2024-07-09,SKU1001,LOC1,85,,0.0,Seasonal,72
2024-07-10,SKU1001,LOC6,85,,0.0,Seasonal,73
2024-07-11,SKU1001,LOC3,86,,0.0,Bundle,84
2024-07-12,SKU1001,LOC3,84,,0.0,Bundle,85
2024-07-13,SKU1001,LOC3,84,,0.0,None,95
2024-07-14,SKU1001,LOC5,84,84.0,0.0,Flat Off,81
2024-07-15,SKU1001,LOC3,82,,0.0,Flat Off,73
2024-07-16,SKU1001,LOC2,83,74.0,10.0,Flat Off,80
2024-07-17,SKU1001,LOC5,82,,0.0,None,88
2024-07-18,SKU1001,LOC3,82,,0.0,None,85
2024-07-19,SKU1001,LOC4,84,,0.0,Flat Off,81
2024-07-20,SKU1001,LOC2,86,,0.0,None,81
2024-07-21,SKU1001,LOC3,84,,0.0,Seasonal,72
2024-07-22,SKU1001,LOC1,84,,0.0,Bundle,80
2024-07-23,SKU1001,LOC2,84,,0.0,Flat Off,95
2024-07-24,SKU1001,LOC2,85,,0.0,Seasonal,90
2024-07-25,SKU1001,LOC3,84,,0.0,None,80
2024-07-26,SKU1001,LOC6,82,,0.0,None,78
2024-07-27,SKU1001,LOC1,84,,0.0,BOGO,91
2024-07-28,SKU1001,LOC4,84,,0.0,Bundle,83
2024-07-29,SKU1001,LOC5,85,,0.0,Seasonal,73
2024-07-30,SKU1001,LOC4,84,,0.0,BOGO,83
2024-07-31,SKU1001,LOC5,83,,0.0,Bundle,86
2024-08-01,SKU1001,LOC3,86,,0.0,Seasonal,84
2024-08-02,SKU1001,LOC4,84,,0.0,None,74
2024-08-03,SKU1001,LOC5,85,,0.0,None,84
2024-08-04,SKU1001,LOC5,85,,0.0,BOGO,84
2024-08-05,SKU1001,LOC3,84,84.0,0.0,Bundle,82
2024-08-06,SKU1001,LOC2,83,,0.0,Flat Off,76
2024-08-07,SKU1001,LOC4,84,,0.0,Flat Off,85
2024-08-08,SKU1001,LOC6,84,,0.0,Flat Off,94
2024-08-09,SKU1001,LOC1,85,,0.0,BOGO,83
2024-08-10,SKU1001,LOC4,87,,0.0,BOGO,88
2024-08-11,SKU1001,LOC2,85,,0.0,None,89
2024-08-12,SKU1001,LOC2,84,,0.0,None,90
2024-08-13,SKU1001,LOC3,83,,0.0,Bundle,81
2024-08-14,SKU1001,LOC6,83,,0.0,BOGO,90
2024-08-15,SKU1001,LOC3,84,,0.0,None,90
2024-08-16,SKU1001,LOC4,85,72.0,15.0,BOGO,94
2024-08-17,SKU1001,LOC2,84,,0.0,None,76
2024-08-18,SKU1001,LOC1,85,,0.0,BOGO,91
2024-08-19,SKU1001,LOC1,83,57.0,30.0,Flat Off,74
2024-08-20,SKU1001,LOC6,83,,0.0,Bundle,76
2024-08-21,SKU1001,LOC3,84,,0.0,Seasonal,93
2024-08-22,SKU1001,LOC3,84,,0.0,Seasonal,82
2024-08-23,SKU1001,LOC5,84,,0.0,Bundle,73
2024-08-24,SKU1001,LOC4,84,,0.0,Seasonal,83
2024-08-25,SKU1001,LOC6,84,,0.0,Flat Off,77
2024-08-26,SKU1001,LOC4,83,,0.0,BOGO,94
2024-08-27,SKU1001,LOC2,87,,0.0,None,93
2024-08-28,SKU1001,LOC5,82,,0.0,None,96
2024-08-29,SKU1001,LOC1,78,,0.0,Flat Off,73
2024-08-30,SKU1001,LOC4,84,,0.0,Flat Off,71
2024-08-31,SKU1001,LOC4,83,,0.0,Flat Off,80
2024-09-01,SKU1001,LOC1,84,,0.0,None,71
2024-09-02,SKU1001,LOC3,82,,0.0,Flat Off,74
2024-09-03,SKU1001,LOC4,87,,0.0,Bundle,78
2024-09-04,SKU1001,LOC1,87,78.0,10.0,Bundle,80
2024-09-05,SKU1001,LOC3,85,,0.0,Bundle,95
2024-09-06,SKU1001,LOC3,86,,0.0,BOGO,78
2024-09-07,SKU1001,LOC6,84,,0.0,Seasonal,76
2024-09-08,SKU1001,LOC5,85,,0.0,Flat Off,88
2024-09-09,SKU1001,LOC2,86,,0.0,BOGO,85
2024-09-10,SKU1001,LOC3,87,,0.0,Bundle,78
2024-09-11,SKU1001,LOC1,84,,0.0,BOGO,80
2024-09-12,SKU1001,LOC1,84,,0.0,Flat Off,85
2024-09-13,SKU1001,LOC2,85,,0.0,None,89
2024-09-14,SKU1001,LOC6,86,,0.0,Bundle,91
2024-09-15,SKU1001,LOC4,84,,0.0,Flat Off,89
2024-09-16,SKU1001,LOC2,81,,0.0,None,86
2024-09-17,SKU1001,LOC3,84,,0.0,Bundle,93
2024-09-18,SKU1001,LOC4,82,,0.0,None,96
2024-09-19,SKU1001,LOC3,80,,0.0,Flat Off,88
2024-09-20,SKU1001,LOC4,84,,0.0,Bundle,85
2024-09-21,SKU1001,LOC5,84,,0.0,Flat Off,73
2024-09-22,SKU1001,LOC3,85,,0.0,BOGO,83
2024-09-23,SKU1001,LOC2,85,,0.0,None,82
2024-09-24,SKU1001,LOC1,84,,0.0,None,77
2024-09-25,SKU1001,LOC2,85,,0.0,None,95
2024-09-26,SKU1001,LOC6,84,,0.0,None,76
2024-09-27,SKU1001,LOC4,84,,0.0,BOGO,75
2024-09-28,SKU1001,LOC6,83,,0.0,BOGO,89
2024-09-29,SKU1001,LOC6,85,,0.0,BOGO,77
2024-09-30,SKU1001,LOC3,84,,0.0,None,77
2024-10-01,SKU1001,LOC1,84,,0.0,Flat Off,80
2024-10-02,SKU1001,LOC2,83,,0.0,Bundle,83
2024-10-03,SKU1001,LOC1,84,,0.0,Seasonal,80
2024-10-04,SKU1001,LOC1,85,,0.0,None,85
2024-10-05,SKU1001,LOC4,85,,0.0,Seasonal,72
2024-10-06,SKU1001,LOC1,83,,0.0,BOGO,86
2024-10-07,SKU1001,LOC1,84,,0.0,Flat Off,88
2024-10-08,SKU1001,LOC6,85,,0.0,Seasonal,94
2024-10-09,SKU1001,LOC3,84,,0.0,Bundle,91
2024-10-10,SKU1001,LOC4,85,,0.0,BOGO,94
2024-10-11,SKU1001,LOC6,81,,0.0,Flat Off,79
2024-10-12,SKU1001,LOC6,85,,0.0,Seasonal,94
2024-10-13,SKU1001,LOC1,85,85.0,0.0,Flat Off,74
2024-10-14,SKU1001,LOC2,84,,0.0,BOGO,75
2024-10-15,SKU1001,LOC6,84,,0.0,Bundle,88
2024-10-16,SKU1001,LOC4,83,,0.0,Seasonal,78
2024-10-17,SKU1001,LOC6,84,,0.0,Flat Off,84
2024-10-18,SKU1001,LOC4,84,,0.0,Bundle,87
2024-10-19,SKU1001,LOC2,85,,0.0,BOGO,83
2024-10-20,SKU1001,LOC4,83,,0.0,Bundle,81
2024-10-21,SKU1001,LOC6,84,,0.0,BOGO,72
2024-10-22,SKU1001,LOC6,84,,0.0,BOGO,81
2024-10-23,SKU1001,LOC5,82,,0.0,Flat Off,72
2024-10-24,SKU1001,LOC3,86,,0.0,BOGO,73
2024-10-25,SKU1001,LOC2,88,88.0,0.0,Flat Off,72
2024-10-26,SKU1001,LOC2,84,,0.0,BOGO,84
2024-10-27,SKU1001,LOC2,86,,0.0,None,72
2024-10-28,SKU1001,LOC6,82,,0.0,Seasonal,94
2024-10-29,SKU1001,LOC3,84,,0.0,Seasonal,88
2024-10-30,SKU1001,LOC2,83,,0.0,Seasonal,93
2024-10-31,SKU1001,LOC3,85,,0.0,Seasonal,84
2024-11-01,SKU1001,LOC5,84,,0.0,None,90
2024-11-02,SKU1001,LOC4,85,,0.0,BOGO,85
2024-11-03,SKU1001,LOC5,84,,0.0,BOGO,76
2024-11-04,SKU1001,LOC3,83,57.0,30.0,Seasonal,94
2024-11-05,SKU1001,LOC6,84,,0.0,Bundle,80
2024-11-06,SKU1001,LOC4,80,,0.0,Flat Off,77
2024-11-07,SKU1001,LOC3,83,,0.0,BOGO,82
2024-11-08,SKU1001,LOC3,86,,0.0,Flat Off,81
2024-11-09,SKU1001,LOC6,84,,0.0,BOGO,88
2024-11-10,SKU1001,LOC1,84,,0.0,Bundle,83
2024-11-11,SKU1001,LOC2,85,,0.0,None,72
2024-11-12,SKU1001,LOC3,86,,0.0,Bundle,73
2024-11-13,SKU1001,LOC1,84,,0.0,BOGO,92
2024-11-14,SKU1001,LOC5,83,,0.0,Seasonal,79
2024-11-15,SKU1001,LOC2,85,,0.0,None,92
2024-11-16,SKU1001,LOC2,84,,0.0,BOGO,88
2024-11-17,SKU1001,LOC2,83,,0.0,Bundle,71
2024-11-18,SKU1001,LOC1,84,,0.0,Bundle,74
2024-11-19,SKU1001,LOC1,84,,0.0,BOGO,73
2024-11-20,SKU1001,LOC2,81,,0.0,Bundle,74
2024-11-21,SKU1001,LOC2,84,,0.0,Flat Off,86
2024-11-22,SKU1001,LOC3,82,,0.0,BOGO,85
2024-11-23,SKU1001,LOC5,83,,0.0,None,73
2024-11-24,SKU1001,LOC2,82,,0.0,None,77
2024-11-25,SKU1001,LOC2,85,51.0,40.0,BOGO,72
2024-11-26,SKU1001,LOC2,84,,0.0,None,96
2024-11-27,SKU1001,LOC5,84,,0.0,Bundle,77
2024-11-28,SKU1001,LOC5,83,,0.0,BOGO,81
2024-11-29,SKU1001,LOC1,83,,0.0,Flat Off,77
2024-11-30,SKU1001,LOC4,87,,0.0,BOGO,79
2024-12-01,SKU1001,LOC6,84,75.0,10.0,Seasonal,82
2024-12-02,SKU1001,LOC1,84,,0.0,BOGO,76
2024-12-03,SKU1001,LOC2,84,,0.0,Flat Off,76
2024-12-04,SKU1001,LOC4,84,,0.0,BOGO,80
2024-12-05,SKU1001,LOC1,84,,0.0,Bundle,78
2024-12-06,SKU1001,LOC1,82,,0.0,Bundle,85
2024-12-07,SKU1001,LOC2,80,,0.0,Bundle,74
2024-12-08,SKU1001,LOC5,81,,0.0,Flat Off,74
2024-12-09,SKU1001,LOC6,84,,0.0,Seasonal,72
2024-12-10,SKU1001,LOC4,84,,0.0,Flat Off,86
2024-12-11,SKU1001,LOC1,83,57.0,30.0,Flat Off,89
2024-12-12,SKU1001,LOC1,86,,0.0,BOGO,81
2024-12-13,SKU1001,LOC6,84,,0.0,None,76
2024-12-14,SKU1001,LOC3,84,,0.0,None,80
2024-12-15,SKU1001,LOC5,85,,0.0,Seasonal,74
2024-12-16,SKU1001,LOC2,84,,0.0,Seasonal,91
2024-12-17,SKU1001,LOC6,84,,0.0,None,90
2024-12-18,SKU1001,LOC6,86,,0.0,Bundle,75
2024-12-19,SKU1001,LOC3,84,67.0,20.0,None,82
2024-12-20,SKU1001,LOC1,84,,0.0,Flat Off,74
2024-12-21,SKU1001,LOC6,84,,0.0,Flat Off,94
2024-12-22,SKU1001,LOC3,86,,0.0,None,83
2024-12-23,SKU1001,LOC5,85,,0.0,BOGO,79
2024-12-24,SKU1001,LOC4,84,63.0,25.0,BOGO,72
2024-12-25,SKU1001,LOC3,87,,0.0,Flat Off,90
2024-12-26,SKU1001,LOC5,85,,0.0,BOGO,75
2024-12-27,SKU1001,LOC1,82,,0.0,BOGO,88
2024-12-28,SKU1001,LOC3,84,,0.0,Flat Off,75
2024-12-29,SKU1001,LOC5,84,,0.0,BOGO,78
2024-12-30,SKU1001,LOC3,84,,0.0,Seasonal,92
2024-01-01,SKU1002,LOC1,11,,0.0,Seasonal,10
2024-01-02,SKU1002,LOC6,11,,0.0,BOGO,9
2024-01-03,SKU1002,LOC1,11,,0.0,None,10
2024-01-04,SKU1002,LOC3,11,,0.0,BOGO,11
2024-01-05,SKU1002,LOC3,9,,0.0,None,9
2024-01-06,SKU1002,LOC5,9,6.0,20.0,Bundle,9
2024-01-07,SKU1002,LOC1,10,,0.0,Seasonal,10
2024-01-08,SKU1002,LOC1,12,,0.0,Seasonal,11
2024-01-09,SKU1002,LOC2,13,,0.0,Seasonal,12
2024-01-10,SKU1002,LOC6,9,,0.0,None,11
2024-01-11,SKU1002,LOC4,9,,0.0,Flat Off,10
2024-01-12,SKU1002,LOC6,10,,0.0,Seasonal,10
2024-01-13,SKU1002,LOC2,6,,0.0,Seasonal,9
2024-01-14,SKU1002,LOC3,11,,0.0,Flat Off,9
2024-01-15,SKU1002,LOC4,12,,0.0,Flat Off,11
2024-01-16,SKU1002,LOC5,8,,0.0,Seasonal,10
2024-01-17,SKU1002,LOC3,12,,0.0,Seasonal,10
2024-01-18,SKU1002,LOC4,12,,0.0,Flat Off,9
2024-01-19,SKU1002,LOC5,7,,0.0,Bundle,9
2024-01-20,SKU1002,LOC3,12,,0.0,None,12
2024-01-21,SKU1002,LOC4,13,,0.0,Flat Off,10
2024-01-22,SKU1002,LOC5,9,,0.0,None,9
2024-01-23,SKU1002,LOC6,11,,0.0,Flat Off,10
2024-01-24,SKU1002,LOC2,10,,0.0,Bundle,10
2024-01-25,SKU1002,LOC2,11,,0.0,None,9
2024-01-26,SKU1002,LOC5,12,9.0,20.0,Flat Off,9
2024-01-27,SKU1002,LOC6,11,,0.0,Bundle,10
2024-01-28,SKU1002,LOC1,13,,0.0,Flat Off,11
2024-01-29,SKU1002,LOC6,12,,0.0,BOGO,12
2024-01-30,SKU1002,LOC3,12,,0.0,Seasonal,12
2024-01-31,SKU1002,LOC6,11,,0.0,Flat Off,9
2024-02-01,SKU1002,LOC2,9,,0.0,Flat Off,12
2024-02-02,SKU1002,LOC4,11,,0.0,None,10
2024-02-03,SKU1002,LOC3,11,9.0,15.0,Bundle,9
2024-02-04,SKU1002,LOC2,11,9.0,10.0,None,9
2024-02-05,SKU1002,LOC6,8,,0.0,Bundle,10
2024-02-06,SKU1002,LOC1,11,,0.0,BOGO,9
2024-02-07,SKU1002,LOC2,11,,0.0,Seasonal,10
2024-02-08,SKU1002,LOC1,11,,0.0,Flat Off,10
2024-02-09,SKU1002,LOC4,13,,0.0,Bundle,11
2024-02-10,SKU1002,LOC4,11,,0.0,Bundle,11
2024-02-11,SKU1002,LOC2,10,8.0,10.0,Flat Off,9
2024-02-12,SKU1002,LOC6,11,,0.0,Seasonal,10
2024-02-13,SKU1002,LOC5,10,,0.0,BOGO,12
2024-02-14,SKU1002,LOC6,11,,0.0,None,10
2024-02-15,SKU1002,LOC3,11,,0.0,BOGO,9
2024-02-16,SKU1002,LOC6,11,,0.0,None,11
2024-02-17,SKU1002,LOC2,9,,0.0,Flat Off,10
2024-02-18,SKU1002,LOC6,12,,0.0,Seasonal,10
2024-02-19,SKU1002,LOC5,8,,0.0,Seasonal,11
2024-02-20,SKU1002,LOC1,11,,0.0,Seasonal,10
2024-02-21,SKU1002,LOC4,11,,0.0,Flat Off,12
2024-02-22,SKU1002,LOC2,9,,0.0,Bundle,9
2024-02-23,SKU1002,LOC3,9,,0.0,Flat Off,11
2024-02-24,SKU1002,LOC6,11,,0.0,Seasonal,10
2024-02-25,SKU1002,LOC5,12,,0.0,Bundle,12
2024-02-26,SKU1002,LOC5,11,,0.0,None,10
2024-02-27,SKU1002,LOC3,14,,0.0,Seasonal,10
2024-02-28,SKU1002,LOC3,11,,0.0,Seasonal,11
2024-02-29,SKU1002,LOC1,14,,0.0,Flat Off,9
2024-03-01,SKU1002,LOC2,13,,0.0,Bundle,12
2024-03-02,SKU1002,LOC4,11,,0.0,None,9
2024-03-03,SKU1002,LOC6,13,,0.0,Flat Off,12
2024-03-04,SKU1002,LOC2,14,,0.0,None,11
2024-03-05,SKU1002,LOC1,12,,0.0,Bundle,11
2024-03-06,SKU1002,LOC1,10,,0.0,Bundle,10
2024-03-07,SKU1002,LOC2,10,,0.0,Seasonal,12
2024-03-08,SKU1002,LOC1,13,,0.0,Seasonal,11
2024-03-09,SKU1002,LOC5,9,,0.0,Flat Off,10
2024-03-10,SKU1002,LOC1,13,,0.0,Flat Off,10
2024-03-11,SKU1002,LOC6,12,,0.0,Bundle,11
2024-03-12,SKU1002,LOC2,10,,0.0,None,9
2024-03-13,SKU1002,LOC1,13,,0.0,Seasonal,9
2024-03-14,SKU1002,LOC3,8,6.0,15.0,BOGO,11
2024-03-15,SKU1002,LOC3,13,,0.0,Flat Off,10
2024-03-16,SKU1002,LOC1,12,,0.0,Seasonal,12
2024-03-17,SKU1002,LOC1,9,,0.0,Flat Off,12
2024-03-18,SKU1002,LOC2,11,,0.0,Flat Off,10
2024-03-19,SKU1002,LOC2,11,,0.0,None,10
2024-03-20,SKU1002,LOC6,14,,0.0,None,12
2024-03-21,SKU1002,LOC1,8,,0.0,BOGO,9
2024-03-22,SKU1002,LOC6,13,,0.0,Bundle,12
2024-03-23,SKU1002,LOC2,13,,0.0,Flat Off,12
2024-03-24,SKU1002,LOC4,9,,0.0,None,9
2024-03-25,SKU1002,LOC5,14,,0.0,Bundle,11
2024-03-26,SKU1002,LOC1,11,,0.0,None,11
2024-03-27,SKU1002,LOC2,13,,0.0,Flat Off,12
2024-03-28,SKU1002,LOC3,12,,0.0,Seasonal,11
2024-03-29,SKU1002,LOC5,11,,0.0,BOGO,10
2024-03-30,SKU1002,LOC4,11,,0.0,Seasonal,9
2024-03-31,SKU1002,LOC6,11,,0.0,Bundle,9
2024-04-01,SKU1002,LOC2,10,,0.0,BOGO,11
2024-04-02,SKU1002,LOC3,12,,0.0,None,12
2024-04-03,SKU1002,LOC2,8,,0.0,Seasonal,12
2024-04-04,SKU1002,LOC4,11,,0.0,None,10
2024-04-05,SKU1002,LOC6,11,,0.0,Seasonal,9
2024-04-06,SKU1002,LOC1,8,,0.0,Seasonal,10
2024-04-07,SKU1002,LOC6,11,,0.0,Seasonal,12
2024-04-08,SKU1002,LOC2,12,,0.0,Flat Off,11
2024-04-09,SKU1002,LOC2,11,,0.0,Seasonal,12
2024-04-10,SKU1002,LOC5,11,,0.0,Seasonal,10
2024-04-11,SKU1002,LOC1,11,,0.0,BOGO,11
2024-04-12,SKU1002,LOC3,10,,0.0,Flat Off,12
2024-04-13,SKU1002,LOC1,14,,0.0,Flat Off,12
2024-04-14,SKU1002,LOC2,7,,0.0,None,10
2024-04-15,SKU1002,LOC5,11,,0.0,Bundle,12
2024-04-16,SKU1002,LOC6,11,,0.0,BOGO,11
2024-04-17,SKU1002,LOC4,11,,0.0,BOGO,9
2024-04-18,SKU1002,LOC1,10,6.0,30.0,None,11
2024-04-19,SKU1002,LOC1,13,,0.0,None,9
2024-04-20,SKU1002,LOC1,11,,0.0,Seasonal,10
2024-04-21,SKU1002,LOC1,9,,0.0,None,10
2024-04-22,SKU1002,LOC4,9,,0.0,BOGO,10
2024-04-23,SKU1002,LOC1,9,,0.0,Seasonal,12
2024-04-24,SKU1002,LOC1,9,,0.0,BOGO,10
