Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment
2024-12-16,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,East,21,163,3423,No,No,29.9,141,0.55
2025-08-24,Ice Creams,Amul Kulfi 60ml,68137847,Central,13,115,1495,No,No,29.6,100,0.62
2023-09-14,Butter & Spreads,Amul Butter 500g,79291279,North,6,212,1272,No,No,24.5,212,-0.46
2024-10-16,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,Central,22,524,11528,No,No,20.0,443,-0.96
2023-09-08,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,North,10,299,2990,No,No,9.1,267,0.7
2023-11-08,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,Central,8,811,6488,Yes,No,36.8,721,-0.84
2025-03-21,Specialty Products,Amul Shrikhand Mango 500g,69924743,Central,12,392,4704,No,No,17.9,353,0.83
2020-09-20,Dairy Products,Amul Lactose-Free Milk 1L,91017437,Central,13,91,1183,No,No,19.2,92,-0.97
2022-03-22,Beverages,Amul Kool Koko 200ml,83184284,Central,11,114,1254,Yes,No,26.6,102,-0.31
2020-12-06,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,South,20,607,12140,No,No,27.8,632,-0.93
2024-10-03,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,West,18,322,5796,No,No,35.3,327,0.99
2024-11-27,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,East,25,154,3850,No,Yes,27.8,130,-0.21
2022-03-29,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,West,10,242,2420,No,No,12.2,252,0.99
2022-12-01,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,East,12,103,1236,No,No,25.7,98,0.8
2024-05-29,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,East,13,146,1898,No,No,28.1,128,-0.75
2021-03-08,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,North,12,765,9180,No,No,26.9,625,-0.97
2020-12-29,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,South,15,529,7935,No,No,29.4,490,-0.2
2024-11-27,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,North,24,636,15264,No,Yes,17.0,619,0.67
2025-01-14,Bakery Items,Amul Chocolate Donut 80g,28937579,East,21,410,8610,No,Yes,36.8,397,-0.07
2021-06-08,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,North,5,502,2510,No,No,31.7,574,-0.79
2021-12-17,Snacks & Savories,Amul Cheese Crackers 120g,81997831,North,27,544,14688,No,No,19.7,583,-0.86
2021-03-03,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,North,13,95,1235,No,No,21.1,85,0.29
2023-09-15,Beverages,Amul Pro Milk Drink 200g,74913534,North,11,122,1342,Yes,No,25.9,122,0.67
2024-05-02,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,North,9,715,6435,No,No,30.1,731,-0.36
2022-04-15,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,East,15,150,2250,No,No,22.7,144,0.13
2023-11-24,Beverages,Amul Kool Café 200ml,68165390,Central,9,53,477,No,No,19.1,44,-1.0
2022-02-21,Specialty Products,Amul Shrikhand Kesar 500g,43726257,West,10,428,4280,No,No,12.0,421,-0.96
2023-02-20,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,East,9,155,1395,No,No,17.1,157,-0.27
2021-05-02,Others,Amul Butter Cookies 200g,72940877,West,10,524,5240,No,No,11.1,550,0.97
2022-02-24,Health & Nutrition,Amul Fortified Milk 1L,56068016,South,12,642,7704,No,No,28.9,626,-0.57
2024-08-12,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,East,15,452,6780,No,No,33.3,490,-0.67
2023-01-14,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,South,16,138,2208,Yes,Yes,20.3,152,-0.77
2022-03-05,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,North,17,354,6018,Yes,No,12.2,344,0.66
2023-05-17,Others,Amul Butter Cookies 200g,72940877,West,9,537,4833,No,No,24.0,453,-0.01
2023-09-04,Beverages,Amul Kool Saffron Milk 200ml,79195263,North,1,117,117,No,No,27.0,128,0.26
2024-09-15,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,West,10,31,310,Yes,No,38.6,32,-0.95
2021-02-01,Specialty Products,Amul Shrikhand Kesar 500g,43726257,South,8,379,3032,No,No,27.7,342,0.34
2023-11-15,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,South,11,285,3135,Yes,No,37.1,264,-0.01
2023-10-18,Chocolates,Amul Milk Chocolate 150g,62232487,West,10,109,1090,No,No,21.6,106,0.68
2024-03-02,Bakery Items,Amul Chocolate Brownie 100g,58937020,South,16,205,3280,No,No,23.7,223,0.29
2024-01-07,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,East,9,154,1386,No,No,19.7,140,0.35
2024-04-29,Others,Amul Ice Cream Cake 1kg,25444452,South,14,545,7630,No,No,37.0,570,-0.95
2021-09-13,Specialty Products,Amul Basundi 1L,12571772,East,25,417,10425,No,No,16.9,345,-0.63
2024-06-01,Butter & Spreads,Amul Lite Spread 250g,88384214,South,24,52,1248,No,No,29.4,61,0.43
2024-08-22,Others,Amul Kool Café Can 250ml,36576395,North,21,481,10101,No,Yes,27.6,567,-0.38
2023-10-21,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,East,10,312,3120,Yes,No,25.0,316,0.92
2024-10-22,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,East,18,153,2754,No,No,35.7,148,-0.08
2021-07-19,Dairy Products,Amul Masti Buttermilk 500ml,26598550,North,4,106,424,No,No,19.1,92,-0.52
2023-03-07,Dairy Products,Amul Lactose-Free Milk 1L,91017437,East,15,108,1620,No,Yes,31.9,90,0.48
2022-06-15,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,North,18,544,9792,No,No,8.5,536,0.17
2020-10-21,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,East,16,255,4080,No,No,20.1,284,-0.94
2024-12-22,Ice Creams,Amul Cassata Slice 120ml,14909382,Central,11,54,594,No,No,28.2,52,0.62
2024-03-31,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,West,7,490,3430,No,No,20.2,440,0.37
2021-04-03,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,West,14,455,6370,No,No,28.8,469,0.35
2022-07-11,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,West,12,142,1704,No,No,33.0,130,-0.31
2022-09-18,Chocolates,Amul Dark Chocolate 150g,70549300,North,16,111,1776,No,No,21.5,112,-0.24
2020-10-21,Beverages,Amul Kool Saffron Milk 200ml,79195263,North,5,131,655,No,No,33.4,106,0.24
2022-10-13,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,West,20,575,11500,Yes,No,36.7,588,0.53
2021-05-28,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,East,6,241,1446,No,No,32.0,282,-0.09
2022-02-26,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,West,10,268,2680,No,No,28.2,220,-0.38
2022-08-14,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,Central,23,453,10419,No,No,37.4,522,0.87
2023-04-17,Dairy Products,Amul Fresh Cream 250ml,44564353,East,18,99,1782,No,No,21.0,88,-0.29
2022-07-29,Bakery & Frozen,Amul Frozen Veggie Burger Patty 500g,70415490,Central,8,244,1952,No,No,33.7,247,-0.9
2022-09-18,Beverages,Amul Pro Milk Drink 200g,74913534,West,23,115,2645,Yes,No,15.2,114,-0.57
2021-04-02,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,Central,28,157,4396,No,No,23.8,163,-0.44
2023-09-04,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,South,19,58,1102,Yes,No,38.8,49,0.28
2025-06-02,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,South,7,72,504,No,No,28.8,64,0.96
2023-07-22,Others,Amul Kool Café Can 250ml,36576395,South,10,495,4950,Yes,No,33.7,441,-0.29
2025-02-24,Dairy Products,Amul Spiced Buttermilk 500ml,91503640,Central,21,97,2037,No,No,28.7,99,0.22
2021-11-30,Ice Creams,Amul Strawberry Magic 750ml,16367289,West,8,295,2360,No,No,25.0,331,0.5
2024-01-27,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,Central,12,548,6576,Yes,No,29.1,476,0.2
2022-08-09,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,East,5,219,1095,No,No,22.5,186,-0.88
2023-10-24,Beverages,Amul Kool Saffron Milk 200ml,79195263,West,8,109,872,No,No,10.3,135,-0.4
2022-07-29,Ice Creams,Amul Kulfi 60ml,68137847,North,14,116,1624,No,No,24.9,99,0.86
2024-07-20,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,East,22,262,5764,Yes,No,18.6,281,-0.91
2020-12-14,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,South,11,47,517,No,No,28.4,44,-0.96
2021-11-18,Bakery Items,Amul Cheese Danish 120g,18798487,South,20,53,1060,No,No,39.4,58,-0.74
2024-05-02,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,North,19,392,7448,No,No,9.2,412,0.62
2024-09-23,Ice Creams,Amul Cassata Slice 120ml,14909382,North,10,57,570,Yes,No,24.1,62,0.92
2021-09-28,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,West,11,421,4631,No,No,18.6,391,-0.36
2020-10-08,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,North,9,62,558,Yes,No,19.6,57,-0.76
2023-10-05,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,South,13,313,4069,No,No,20.3,264,0.46
2024-10-16,Others,Amul A2 Cow Milk 1L,80405061,South,14,547,7658,No,No,37.1,433,0.46
2024-05-11,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,North,17,760,12920,No,No,31.1,856,0.66
2024-08-02,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,West,18,315,5670,No,No,32.4,294,-0.24
2025-06-05,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,West,13,222,2886,No,No,14.8,233,-0.15
2023-04-13,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,East,12,620,7440,No,No,34.8,528,0.71
2022-04-14,Bakery & Frozen,Amul Pizza Base 200g,51772550,Central,12,250,3000,No,Yes,37.7,220,-0.86
2021-05-13,Ice Creams,Amul Cassata Slice 120ml,14909382,West,15,54,810,No,No,20.0,52,-0.8
2021-12-29,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,North,21,544,11424,No,No,23.6,557,-0.46
2024-10-22,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,North,23,52,1196,Yes,No,22.7,43,0.53
2022-11-03,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,East,14,29,406,No,No,22.4,26,0.45
2023-04-01,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,West,28,272,7616,No,Yes,31.3,321,0.54
2022-09-23,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,Central,22,562,12364,No,No,25.0,586,-0.45
2023-07-18,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,West,11,547,6017,No,No,24.2,671,0.16
2024-06-30,Beverages,Amul Pro Milk Drink 200g,74913534,North,19,120,2280,No,No,24.2,125,-0.13
2024-10-05,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,East,15,273,4095,Yes,No,33.9,275,0.06
2023-04-04,Butter & Spreads,Amul Lite Spread 250g,88384214,Central,21,50,1050,No,No,24.7,51,-0.07
2022-09-07,Others,Amul Camel Milk 500ml,1148473,South,7,475,3325,Yes,No,30.0,566,-0.19
2023-03-04,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,South,13,397,5161,No,No,34.7,404,0.1
2020-11-16,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,North,10,94,940,No,No,32.3,109,-0.34
2024-12-29,Snacks & Savories,Amul Veggie Sticks 100g,83950377,East,11,81,891,Yes,No,29.9,75,0.31
2021-03-26,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,West,17,581,9877,No,No,33.7,568,0.99
2025-02-12,Beverages,Amul Kool Elaichi Milk 200ml,14701085,North,17,127,2159,Yes,No,21.2,117,-0.38
2022-03-30,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,Central,20,185,3700,No,No,22.0,166,0.2
2024-06-21,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,Central,9,593,5337,No,No,19.4,660,-0.73
2021-11-01,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,North,25,386,9650,No,No,31.3,332,-0.93
2024-09-05,Specialty Products,Amul Rasmalai 500g,11289388,North,24,405,9720,No,No,5.9,364,0.41
2025-06-04,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,East,8,857,6856,No,No,18.6,889,0.34
2022-12-08,Dairy Products,Amul Masti Buttermilk 500ml,26598550,Central,11,92,1012,No,No,23.2,103,-0.58
2023-05-01,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,Central,20,102,2040,No,Yes,15.6,89,-0.7
2024-08-19,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,South,18,316,5688,No,No,34.4,258,0.49
2024-07-02,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,West,20,389,7780,No,No,30.4,419,0.43
2024-11-02,Dairy Products,Amul Fresh Cream 250ml,44564353,South,17,91,1547,No,No,34.5,103,0.79
2024-02-24,Bakery Items,Amul Chocolate Donut 80g,28937579,North,7,437,3059,No,No,24.2,447,-0.66
2022-10-23,Others,Amul Kool Café Can 250ml,36576395,Central,19,544,10336,No,No,19.2,545,0.16
2024-12-22,Butter & Spreads,Amul Lite Spread 250g,88384214,East,17,50,850,No,No,22.1,53,0.78
2022-06-17,Snacks & Savories,Amul Masala Peanuts 250g,91980489,Central,14,281,3934,Yes,No,30.3,262,-0.95
2023-08-15,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,Central,31,766,23746,No,Yes,16.4,748,0.76
2023-02-01,Snacks & Savories,Amul Masala Peanuts 250g,91980489,Central,17,254,4318,Yes,No,30.0,276,-0.03
2023-08-25,Health & Nutrition,Amul Fortified Milk 1L,56068016,South,14,651,9114,Yes,No,30.7,655,0.56
2022-12-07,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,South,7,297,2079,No,No,25.9,327,-0.44
2020-12-13,UHT & Long Life,Amul Mithai Mate UHT 200g,93684965,East,21,148,3108,No,No,35.5,139,0.08
2023-07-21,Beverages,Amul Tru Apple Juice 200ml,70134094,West,16,75,1200,No,No,37.5,84,-0.6
2025-04-22,Chocolates,Amul Milk Chocolate 150g,62232487,North,10,124,1240,Yes,No,31.9,115,0.62
2025-03-20,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,South,14,390,5460,No,No,30.5,413,-0.55
2022-04-07,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,Central,16,624,9984,No,No,30.9,651,-0.62
2021-10-15,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,North,12,453,5436,No,No,32.4,481,-0.95
2023-03-21,Bakery & Frozen,Amul Pizza Base 200g,51772550,West,13,236,3068,No,No,28.7,283,-0.34
2024-01-08,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,South,15,639,9585,No,No,36.6,606,0.07
2023-02-21,Bakery & Frozen,Amul Frozen Veggie Burger Patty 500g,70415490,South,7,260,1820,Yes,No,34.9,264,0.09
2025-05-20,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,Central,6,229,1374,No,No,15.2,226,-0.37
2022-08-19,Others,Amul A2 Cow Milk 1L,80405061,Central,16,473,7568,No,Yes,28.5,550,-0.57
2024-01-05,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,West,7,138,966,No,No,13.2,142,0.31
2021-02-10,Butter & Spreads,Amul Butter 100g,80016687,West,20,187,3740,No,No,18.6,184,0.18
2022-07-14,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,North,9,173,1557,Yes,No,10.4,184,-0.63
2023-10-10,Beverages,Amul Tru Apple Juice 200ml,70134094,Central,14,72,1008,Yes,No,18.5,65,-0.9
2024-06-23,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,Central,25,801,20025,No,No,23.0,815,0.2
2023-04-04,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,East,22,603,13266,No,No,17.7,500,0.33
2024-04-21,Chocolates,Amul Milk Chocolate 150g,62232487,Central,12,117,1404,No,No,17.7,126,0.96
2022-04-07,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,Central,13,154,2002,No,No,24.8,152,0.56
2023-02-04,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,North,19,100,1900,Yes,No,16.0,88,0.57
2023-03-23,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,North,16,566,9056,No,No,28.1,605,0.47
2023-10-09,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,South,18,599,10782,Yes,No,31.6,613,-0.32
2022-06-06,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,East,15,238,3570,No,No,30.3,239,0.84
2023-08-28,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,East,9,159,1431,No,No,26.3,141,0.61
2023-09-03,Dairy Products,Amul Malai Paneer 1kg,43280889,South,6,97,582,No,No,39.3,92,-0.11
2022-06-25,Dairy Products,Amul Paneer 200g,18315080,Central,17,63,1071,No,No,20.2,59,-0.83
2021-04-24,Butter & Spreads,Amul Butter 100g,80016687,Central,24,213,5112,Yes,No,25.8,177,0.93
2024-01-04,Butter & Spreads,Amul Lite Spread 250g,88384214,West,23,48,1104,Yes,No,28.4,60,-0.07
2021-02-27,Dairy Products,Amul Fresh Cream 250ml,44564353,North,13,101,1313,No,No,7.2,104,0.35
2024-01-03,Bakery Items,Amul Chocolate Brownie 100g,58937020,West,19,218,4142,No,No,34.3,242,-0.65
2023-09-20,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,North,11,157,1727,No,No,10.7,139,-0.1
2021-03-15,Snacks & Savories,Amul Veggie Sticks 100g,83950377,Central,11,83,913,No,No,17.3,86,0.95
2021-01-26,Specialty Products,Amul Shrikhand Mango 500g,69924743,Central,9,417,3753,Yes,No,19.2,434,-0.41
2023-11-08,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,North,13,497,6461,No,No,13.2,509,0.56
2025-03-11,Health & Nutrition,Amul Fortified Milk 1L,56068016,Central,10,656,6560,No,No,24.7,521,0.7
2025-05-06,Ice Creams,Amul Strawberry Magic 750ml,16367289,West,7,306,2142,Yes,No,29.9,289,-0.36
2024-10-12,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,West,14,486,6804,No,No,25.5,441,-0.11
2024-09-11,Dairy Products,Amul Masti Buttermilk 500ml,26598550,Central,5,103,515,No,No,36.1,111,0.71
2022-05-02,Dairy Products,Amul Paneer 200g,18315080,Central,13,60,780,No,No,35.3,63,0.16
2022-04-15,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,East,10,259,2590,No,No,16.0,224,0.01
2025-04-21,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,North,9,273,2457,No,No,27.0,232,-0.82
2025-06-07,Others,Amul Kool Café Can 250ml,36576395,South,12,508,6096,Yes,No,25.2,508,0.62
2021-07-23,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,South,19,732,13908,No,No,21.1,791,0.38
2021-02-02,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,East,16,630,10080,No,No,26.3,666,-0.5
2022-12-20,Beverages,Amul Tru Orange Juice 200ml,26980737,Central,20,125,2500,No,No,36.6,118,0.93
2023-01-14,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,East,18,47,846,No,Yes,33.0,49,-0.07
2022-11-08,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,West,12,140,1680,Yes,Yes,37.6,150,0.43
2024-08-06,Others,Amul Cheese Tin 500g,82806583,North,10,476,4760,No,No,31.6,494,-0.99
2021-11-04,Bakery & Frozen,Amul Pizza Base 200g,51772550,Central,18,230,4140,No,No,22.5,253,0.75
2024-04-13,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,East,9,54,486,No,No,32.6,58,0.32
2025-03-18,Specialty Products,Amul Basundi 1L,12571772,East,14,362,5068,No,No,22.5,384,-0.93
2021-08-06,Others,Amul Butter Cookies 200g,72940877,North,11,519,5709,No,No,28.0,550,0.55
2023-02-22,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,South,7,277,1939,No,No,32.5,315,0.59
2024-07-28,Bakery Items,Amul Butter Croissant 80g,61133075,North,13,197,2561,No,No,25.5,169,-0.78
2022-08-25,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,East,7,251,1757,No,No,27.6,244,0.31
2023-08-20,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,East,8,763,6104,No,No,34.6,900,-0.39
2022-01-01,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,South,18,526,9468,No,Yes,21.0,514,0.92
2022-04-25,Dairy Products,Amul Paneer 200g,18315080,Central,11,58,638,Yes,No,39.1,69,-0.18
2022-05-18,Health & Nutrition,Amul Fortified Milk 1L,56068016,Central,12,629,7548,No,No,32.7,671,-0.38
2021-12-29,Snacks & Savories,Amul Veggie Sticks 100g,83950377,South,11,92,1012,No,No,20.1,75,0.37
2025-05-22,Bakery Items,Amul Chocolate Donut 80g,28937579,South,10,419,4190,No,No,36.0,478,-0.35
2021-02-17,Specialty Products,Amul Rasmalai 500g,11289388,North,24,406,9744,Yes,No,5.4,375,-0.09
2023-02-06,Beverages,Amul Kool Elaichi Milk 200ml,14701085,West,22,117,2574,No,No,35.2,110,0.21
2025-03-09,UHT & Long Life,Amul Gold UHT Milk 1L,41910047,South,9,135,1215,No,No,34.0,162,-0.45
2021-02-23,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,South,13,90,1170,No,No,32.4,114,-0.87
2024-10-18,Others,Amul Cheese Tin 500g,82806583,West,13,492,6396,Yes,No,36.3,431,0.09
2024-02-26,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,North,11,436,4796,No,No,25.1,421,-0.56
2022-07-03,Snacks & Savories,Amul Cheese Crackers 120g,81997831,South,28,503,14084,Yes,No,26.9,544,-0.47
2023-01-01,Probiotic & Health Range,Amul Greek Yogurt Blueberry 100g,21365294,North,39,244,9516,No,Yes,8.0,213,0.18
2022-08-12,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,Central,16,361,5776,No,No,34.2,362,-0.04
2025-02-12,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,East,8,148,1184,Yes,No,26.6,150,0.5
2022-03-28,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,North,11,822,9042,No,No,14.5,716,0.01
2024-11-16,Bakery & Frozen,Amul Frozen Veggie Burger Patty 500g,70415490,East,8,241,1928,No,No,28.7,247,0.59
2024-06-27,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,West,13,426,5538,No,Yes,29.6,380,-0.17
2024-02-26,Ghee & Cooking Essentials,Amul White Butter 500g,54796676,South,11,793,8723,No,No,37.3,789,-0.38
2025-01-30,Others,Amul Kool Café Can 250ml,36576395,East,20,456,9120,No,No,30.1,442,0.71
2022-10-17,Butter & Spreads,Amul Cheese Spread Yummy Plain 200g,83734632,North,18,163,2934,No,No,12.1,178,-0.21
2024-09-08,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,West,11,382,4202,No,No,35.8,366,0.55
2024-05-21,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,South,22,135,2970,No,No,25.6,128,-0.11
2023-10-24,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,West,21,160,3360,No,No,33.8,129,-0.48
2024-01-03,Bakery Items,Amul Vanilla Muffin 90g,34223963,West,14,49,686,No,No,32.5,58,0.89
2024-06-07,Butter & Spreads,Amul Lite Spread 250g,88384214,North,16,49,784,No,No,12.1,57,0.3
2024-10-07,Beverages,Amul Kool Café 200ml,68165390,South,9,47,423,No,No,22.4,52,-0.67
2024-11-24,Specialty Products,Amul Rasmalai 500g,11289388,North,24,424,10176,No,No,24.6,426,0.58
2022-04-04,Others,Amul A2 Cow Milk 1L,80405061,East,8,485,3880,Yes,No,27.6,512,0.05
2021-12-17,Ice Creams,Amul Cassata Slice 120ml,14909382,South,7,58,406,No,No,35.5,54,0.31
2023-06-04,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,Central,23,393,9039,No,No,18.3,391,-0.46
2022-11-26,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,East,4,32,128,Yes,No,32.6,33,-0.13
2021-10-17,Dairy Products,Amul Taaza Milk 1L,16994393,East,12,103,1236,No,No,25.5,113,0.7
2021-03-31,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,North,6,327,1962,Yes,No,10.7,266,-0.73
2022-06-04,Bakery Items,Amul Chocolate Brownie 100g,58937020,North,19,217,4123,Yes,No,21.4,214,-0.64
2023-12-17,Chocolates,Amul Fruit & Nut Chocolate 150g,16443921,Central,9,151,1359,No,No,34.4,152,0.63
2024-10-12,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,East,14,499,6986,No,No,24.1,531,0.15
2021-04-29,Specialty Products,Amul Basundi 1L,12571772,West,27,375,10125,No,No,23.0,385,0.29
